"","date","LocationCode","negative","neutral","positive","year","sentiment","Longitude_xmin","tweets"
"1",2013-01-02,"BRG1665",0,1,0,2013,0,-73.98505,1
"2",2013-01-03,"BRG1665",0,2,0,2013,0,-73.98505,2
"3",2013-01-04,"BRG1665",0,3,0,2013,0,-73.98505,3
"4",2013-01-05,"BRG1665",0,2,0,2013,0,-73.98505,2
"5",2013-01-07,"BRG1665",0,1,0,2013,0,-73.98505,1
"6",2013-01-09,"BRG1665",0,2,0,2013,0,-73.98505,2
"7",2013-01-10,"BRG1665",0,1,0,2013,0,-73.98505,1
"8",2013-01-14,"BRG1665",0,1,0,2013,0,-73.98505,1
"9",2013-01-16,"BRG1665",0,3,0,2013,0,-73.98505,3
"10",2013-01-19,"BRG1665",0,2,0,2013,0,-73.98505,2
"11",2013-01-20,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"12",2013-01-21,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"13",2013-01-23,"BRG1665",0,3,0,2013,-0.142857142857143,-73.98505,3
"14",2013-01-24,"BRG1665",1,0,0,2013,-0.142857142857143,-73.98505,1
"15",2013-01-25,"BRG1665",0,2,0,2013,-0.142857142857143,-73.98505,2
"16",2013-01-26,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"17",2013-01-28,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"18",2013-01-29,"BRG1665",0,6,0,2013,0,-73.98505,6
"19",2013-01-30,"BRG1665",0,2,0,2013,0,-73.98505,2
"20",2013-01-31,"BRG1665",0,3,0,2013,0,-73.98505,3
"21",2013-02-01,"BRG1665",0,6,0,2013,0,-73.98505,6
"22",2013-02-06,"BRG1665",0,1,0,2013,0,-73.98505,1
"23",2013-03-26,"BRG1665",0,1,0,2013,-0.0952380952380952,-73.98505,1
"24",2013-04-04,"BRG1665",0,4,0,2013,-0.0952380952380952,-73.98505,4
"25",2013-04-05,"BRG1665",0,2,0,2013,-0.0952380952380952,-73.98505,2
"26",2013-04-06,"BRG1665",4,2,0,2013,-0.0952380952380952,-73.98505,6
"27",2013-04-10,"BRG1665",0,3,0,2013,-0.0952380952380952,-73.98505,3
"28",2013-04-11,"BRG1665",0,1,0,2013,-0.0952380952380952,-73.98505,1
"29",2013-04-12,"BRG1665",0,2,0,2013,-0.0952380952380952,-73.98505,2
"30",2013-04-14,"BRG1665",0,5,0,2013,0,-73.98505,5
"31",2013-04-15,"BRG1665",0,2,0,2013,0,-73.98505,2
"32",2013-04-16,"BRG1665",0,6,0,2013,0,-73.98505,6
"33",2013-04-17,"BRG1665",0,2,0,2013,0.0178571428571429,-73.98505,2
"34",2013-04-18,"BRG1665",0,1,0,2013,0.0178571428571429,-73.98505,1
"35",2013-04-19,"BRG1665",0,5,0,2013,0.0178571428571429,-73.98505,5
"36",2013-04-20,"BRG1665",0,7,1,2013,0,-73.98505,8
"37",2013-04-22,"BRG1665",0,5,0,2013,0,-73.98505,5
"38",2013-04-24,"BRG1665",0,2,0,2013,0,-73.98505,2
"39",2013-04-25,"BRG1665",1,7,0,2013,-0.0142857142857143,-73.98505,8
"40",2013-04-26,"BRG1665",0,4,0,2013,-0.0321428571428571,-73.98505,4
"41",2013-04-28,"BRG1665",0,4,0,2013,-0.0321428571428571,-73.98505,4
"42",2013-04-29,"BRG1665",1,9,0,2013,-0.0321428571428571,-73.98505,10
"43",2013-04-30,"BRG1665",0,1,0,2013,-0.0142857142857143,-73.98505,1
"44",2013-05-01,"BRG1665",0,3,0,2013,-0.0142857142857143,-73.98505,3
"45",2013-05-02,"BRG1665",0,9,0,2013,-0.0428571428571429,-73.98505,9
"46",2013-05-03,"BRG1665",0,2,0,2013,-0.0285714285714286,-73.98505,2
"47",2013-05-05,"BRG1665",0,2,0,2013,-0.0285714285714286,-73.98505,2
"48",2013-05-06,"BRG1665",1,4,0,2013,-0.0285714285714286,-73.98505,5
"49",2013-05-07,"BRG1665",0,2,0,2013,-0.0285714285714286,-73.98505,2
"50",2013-05-08,"BRG1665",0,1,0,2013,-0.171428571428571,-73.98505,1
"51",2013-05-09,"BRG1665",0,3,0,2013,-0.171428571428571,-73.98505,3
"52",2013-05-10,"BRG1665",0,8,0,2013,-0.142857142857143,-73.98505,8
"53",2013-05-12,"BRG1665",1,0,0,2013,-0.142857142857143,-73.98505,1
"54",2013-05-14,"BRG1665",0,5,0,2013,-0.142857142857143,-73.98505,5
"55",2013-05-16,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"56",2013-05-17,"BRG1665",0,6,0,2013,-0.142857142857143,-73.98505,6
"57",2013-05-20,"BRG1665",0,1,0,2013,0,-73.98505,1
"58",2013-05-22,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"59",2013-05-23,"BRG1665",0,4,0,2013,-0.214285714285714,-73.98505,4
"60",2013-05-24,"BRG1665",0,2,0,2013,-0.214285714285714,-73.98505,2
"61",2013-05-25,"BRG1665",1,1,0,2013,-0.214285714285714,-73.98505,2
"62",2013-05-27,"BRG1665",6,0,0,2013,-0.214285714285714,-73.98505,6
"63",2013-05-28,"BRG1665",0,1,0,2013,-0.214285714285714,-73.98505,1
"64",2013-05-29,"BRG1665",0,1,0,2013,-0.261904761904762,-73.98505,1
"65",2013-06-04,"BRG1665",0,7,0,2013,-0.19047619047619,-73.98505,7
"66",2013-06-05,"BRG1665",0,4,0,2013,-0.0476190476190476,-73.98505,4
"67",2013-06-06,"BRG1665",1,2,0,2013,-0.0476190476190476,-73.98505,3
"68",2013-06-07,"BRG1665",0,5,0,2013,-0.0476190476190476,-73.98505,5
"69",2013-06-08,"BRG1665",0,22,0,2013,-0.0476190476190476,-73.98505,22
"70",2013-06-09,"BRG1665",0,2,0,2013,-0.0476190476190476,-73.98505,2
"71",2013-06-10,"BRG1665",0,2,0,2013,0,-73.98505,2
"72",2013-06-11,"BRG1665",0,1,0,2013,0,-73.98505,1
"73",2013-06-12,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"74",2013-06-13,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"75",2013-06-18,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"76",2013-06-19,"BRG1665",1,1,0,2013,-0.0714285714285714,-73.98505,2
"77",2013-06-20,"BRG1665",0,2,0,2013,-0.0714285714285714,-73.98505,2
"78",2013-06-21,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"79",2013-06-24,"BRG1665",0,3,0,2013,-0.142857142857143,-73.98505,3
"80",2013-06-25,"BRG1665",0,4,0,2013,-0.0714285714285714,-73.98505,4
"81",2013-06-26,"BRG1665",0,3,0,2013,-0.0714285714285714,-73.98505,3
"82",2013-06-27,"BRG1665",1,1,0,2013,-0.0714285714285714,-73.98505,2
"83",2013-06-29,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"84",2013-07-01,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"85",2013-07-02,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"86",2013-07-03,"BRG1665",0,3,0,2013,0,-73.98505,3
"87",2013-07-04,"BRG1665",0,2,0,2013,0,-73.98505,2
"88",2013-07-05,"BRG1665",0,1,0,2013,0,-73.98505,1
"89",2013-07-07,"BRG1665",0,1,0,2013,-0.0714285714285714,-73.98505,1
"90",2013-07-12,"BRG1665",0,3,0,2013,-0.119047619047619,-73.98505,3
"91",2013-07-14,"BRG1665",0,1,0,2013,-0.119047619047619,-73.98505,1
"92",2013-07-18,"BRG1665",1,1,0,2013,-0.261904761904762,-73.98505,2
"93",2013-07-19,"BRG1665",1,2,0,2013,-0.261904761904762,-73.98505,3
"94",2013-07-23,"BRG1665",0,2,0,2013,-0.261904761904762,-73.98505,2
"95",2013-07-25,"BRG1665",1,0,0,2013,-0.333333333333333,-73.98505,1
"96",2013-07-29,"BRG1665",0,2,0,2013,-0.261904761904762,-73.98505,2
"97",2013-08-02,"BRG1665",0,3,0,2013,-0.285714285714286,-73.98505,3
"98",2013-08-07,"BRG1665",1,1,0,2013,-0.285714285714286,-73.98505,2
"99",2013-08-08,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"100",2013-08-09,"BRG1665",1,1,0,2013,-0.142857142857143,-73.98505,2
"101",2013-08-13,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"102",2013-08-16,"BRG1665",0,2,0,2013,-0.0714285714285714,-73.98505,2
"103",2013-08-17,"BRG1665",0,3,0,2013,-0.0714285714285714,-73.98505,3
"104",2013-08-18,"BRG1665",0,1,0,2013,0,-73.98505,1
"105",2013-08-19,"BRG1665",0,2,0,2013,0,-73.98505,2
"106",2013-08-20,"BRG1665",0,4,0,2013,0,-73.98505,4
"107",2013-08-24,"BRG1665",0,10,0,2013,0,-73.98505,10
"108",2013-08-25,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"109",2013-08-26,"BRG1665",0,2,0,2013,-0.142857142857143,-73.98505,2
"110",2013-08-28,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"111",2013-08-29,"BRG1665",1,0,0,2013,-0.142857142857143,-73.98505,1
"112",2013-08-30,"BRG1665",0,4,0,2013,-0.142857142857143,-73.98505,4
"113",2013-09-03,"BRG1665",0,4,0,2013,-0.142857142857143,-73.98505,4
"114",2013-09-04,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"115",2013-09-08,"BRG1665",0,1,0,2013,0,-73.98505,1
"116",2013-09-09,"BRG1665",0,5,0,2013,-0.142857142857143,-73.98505,5
"117",2013-09-10,"BRG1665",0,3,0,2013,-0.142857142857143,-73.98505,3
"118",2013-09-11,"BRG1665",0,2,0,2013,-0.142857142857143,-73.98505,2
"119",2013-09-12,"BRG1665",1,0,0,2013,-0.142857142857143,-73.98505,1
"120",2013-09-13,"BRG1665",0,1,0,2013,-0.285714285714286,-73.98505,1
"121",2013-09-16,"BRG1665",0,1,0,2013,-0.285714285714286,-73.98505,1
"122",2013-09-18,"BRG1665",0,2,0,2013,-0.333333333333333,-73.98505,2
"123",2013-09-19,"BRG1665",1,0,0,2013,-0.19047619047619,-73.98505,1
"124",2013-09-20,"BRG1665",0,2,0,2013,-0.19047619047619,-73.98505,2
"125",2013-09-22,"BRG1665",1,2,0,2013,-0.19047619047619,-73.98505,3
"126",2013-09-23,"BRG1665",0,1,0,2013,-0.19047619047619,-73.98505,1
"127",2013-09-26,"BRG1665",0,2,0,2013,-0.0476190476190476,-73.98505,2
"128",2013-09-27,"BRG1665",0,2,0,2013,-0.0476190476190476,-73.98505,2
"129",2013-10-02,"BRG1665",0,1,0,2013,0,-73.98505,1
"130",2013-10-04,"BRG1665",0,2,0,2013,0,-73.98505,2
"131",2013-10-08,"BRG1665",0,2,0,2013,0,-73.98505,2
"132",2013-10-10,"BRG1665",0,1,0,2013,0,-73.98505,1
"133",2013-10-17,"BRG1665",0,1,0,2013,0,-73.98505,1
"134",2013-10-20,"BRG1665",0,1,0,2013,0,-73.98505,1
"135",2013-10-21,"BRG1665",0,1,0,2013,0,-73.98505,1
"136",2013-10-22,"BRG1665",0,1,0,2013,0,-73.98505,1
"137",2013-10-25,"BRG1665",0,1,0,2013,0,-73.98505,1
"138",2013-11-02,"BRG1665",0,4,0,2013,-0.0714285714285714,-73.98505,4
"139",2013-11-05,"BRG1665",0,1,0,2013,-0.214285714285714,-73.98505,1
"140",2013-11-07,"BRG1665",0,2,0,2013,-0.214285714285714,-73.98505,2
"141",2013-11-08,"BRG1665",1,1,0,2013,-0.25,-73.98505,2
"142",2013-11-12,"BRG1665",1,0,0,2013,-0.25,-73.98505,1
"143",2013-11-19,"BRG1665",0,2,0,2013,-0.25,-73.98505,2
"144",2013-11-22,"BRG1665",1,3,0,2013,-0.25,-73.98505,4
"145",2013-11-25,"BRG1665",0,2,0,2013,-0.178571428571429,-73.98505,2
"146",2013-11-26,"BRG1665",0,1,0,2013,-0.178571428571429,-73.98505,1
"147",2013-11-28,"BRG1665",0,2,0,2013,-0.178571428571429,-73.98505,2
"148",2013-11-30,"BRG1665",0,1,0,2013,-0.142857142857143,-73.98505,1
"149",2013-12-01,"BRG1665",1,0,0,2013,-0.285714285714286,-73.98505,1
"150",2013-12-05,"BRG1665",0,1,0,2013,-0.428571428571429,-73.98505,1
"151",2013-12-06,"BRG1665",0,1,0,2013,-0.571428571428571,-73.98505,1
"152",2013-12-10,"BRG1665",1,0,0,2013,-0.571428571428571,-73.98505,1
"153",2013-12-11,"BRG1665",2,0,0,2013,-0.428571428571429,-73.98505,2
"154",2013-12-12,"BRG1665",1,0,0,2013,-0.428571428571429,-73.98505,1
"155",2013-12-19,"BRG1665",0,1,0,2013,-0.428571428571429,-73.98505,1
"156",2013-12-23,"BRG1665",0,3,0,2013,-0.285714285714286,-73.98505,3
"157",2013-12-27,"BRG1665",0,5,0,2013,-0.142857142857143,-73.98505,5
"158",2013-12-29,"BRG1665",0,1,0,2013,0,-73.98505,1
"159",2014-01-04,"BRG1665",0,1,0,2014,0,-73.98505,1
"160",2014-01-07,"BRG1665",0,2,0,2014,0,-73.98505,2
"161",2014-01-09,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"162",2014-01-11,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"163",2014-01-14,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"164",2014-01-16,"BRG1665",1,1,0,2014,-0.0714285714285714,-73.98505,2
"165",2014-01-17,"BRG1665",0,4,0,2014,-0.0714285714285714,-73.98505,4
"166",2014-01-22,"BRG1665",0,1,0,2014,-0.214285714285714,-73.98505,1
"167",2014-01-23,"BRG1665",0,1,0,2014,-0.214285714285714,-73.98505,1
"168",2014-01-27,"BRG1665",0,2,0,2014,-0.142857142857143,-73.98505,2
"169",2014-01-29,"BRG1665",1,0,0,2014,-0.214285714285714,-73.98505,1
"170",2014-01-30,"BRG1665",0,1,0,2014,-0.357142857142857,-73.98505,1
"171",2014-01-31,"BRG1665",0,2,0,2014,-0.5,-73.98505,2
"172",2014-02-03,"BRG1665",1,1,0,2014,-0.5,-73.98505,2
"173",2014-02-07,"BRG1665",1,0,0,2014,-0.357142857142857,-73.98505,1
"174",2014-02-13,"BRG1665",1,0,0,2014,-0.357142857142857,-73.98505,1
"175",2014-02-14,"BRG1665",0,3,0,2014,-0.357142857142857,-73.98505,3
"176",2014-02-15,"BRG1665",0,1,0,2014,-0.285714285714286,-73.98505,1
"177",2014-02-17,"BRG1665",0,5,0,2014,-0.142857142857143,-73.98505,5
"178",2014-02-18,"BRG1665",0,2,0,2014,0,-73.98505,2
"179",2014-02-19,"BRG1665",0,4,0,2014,0,-73.98505,4
"180",2014-02-20,"BRG1665",0,3,0,2014,0,-73.98505,3
"181",2014-02-25,"BRG1665",0,2,0,2014,0,-73.98505,2
"182",2014-02-28,"BRG1665",0,1,0,2014,0,-73.98505,1
"183",2014-03-02,"BRG1665",0,1,0,2014,0,-73.98505,1
"184",2014-03-06,"BRG1665",0,2,0,2014,0,-73.98505,2
"185",2014-03-07,"BRG1665",0,2,0,2014,-0.00714285714285714,-73.98505,2
"186",2014-03-08,"BRG1665",0,5,0,2014,-0.00714285714285714,-73.98505,5
"187",2014-03-09,"BRG1665",0,2,0,2014,-0.0428571428571429,-73.98505,2
"188",2014-03-10,"BRG1665",1,19,0,2014,-0.0428571428571429,-73.98505,20
"189",2014-03-11,"BRG1665",0,2,0,2014,-0.0428571428571429,-73.98505,2
"190",2014-03-12,"BRG1665",1,3,0,2014,-0.0785714285714286,-73.98505,4
"191",2014-03-13,"BRG1665",0,2,0,2014,-0.0785714285714286,-73.98505,2
"192",2014-03-15,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"193",2014-03-17,"BRG1665",1,3,0,2014,-0.0714285714285714,-73.98505,4
"194",2014-03-19,"BRG1665",0,1,0,2014,-0.178571428571429,-73.98505,1
"195",2014-03-20,"BRG1665",0,5,0,2014,-0.178571428571429,-73.98505,5
"196",2014-03-21,"BRG1665",0,2,0,2014,-0.178571428571429,-73.98505,2
"197",2014-03-22,"BRG1665",1,0,0,2014,-0.142857142857143,-73.98505,1
"198",2014-03-23,"BRG1665",0,4,0,2014,0,-73.98505,4
"199",2014-03-24,"BRG1665",0,5,0,2014,-0.0357142857142857,-73.98505,5
"200",2014-03-25,"BRG1665",0,1,0,2014,-0.178571428571429,-73.98505,1
"201",2014-03-27,"BRG1665",0,0,1,2014,-0.178571428571429,-73.98505,1
"202",2014-03-28,"BRG1665",1,3,0,2014,-0.321428571428571,-73.98505,4
"203",2014-03-29,"BRG1665",2,0,0,2014,-0.321428571428571,-73.98505,2
"204",2014-03-30,"BRG1665",1,0,0,2014,-0.321428571428571,-73.98505,1
"205",2014-04-01,"BRG1665",1,0,0,2014,-0.464285714285714,-73.98505,1
"206",2014-04-02,"BRG1665",0,2,0,2014,-0.428571428571429,-73.98505,2
"207",2014-04-04,"BRG1665",0,1,0,2014,-0.285714285714286,-73.98505,1
"208",2014-04-10,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"209",2014-04-15,"BRG1665",0,2,0,2014,0,-73.98505,2
"210",2014-04-16,"BRG1665",0,1,0,2014,0,-73.98505,1
"211",2014-04-17,"BRG1665",0,1,0,2014,-0.0357142857142857,-73.98505,1
"212",2014-04-21,"BRG1665",0,2,0,2014,-0.0357142857142857,-73.98505,2
"213",2014-04-22,"BRG1665",0,14,0,2014,-0.0357142857142857,-73.98505,14
"214",2014-04-23,"BRG1665",1,3,0,2014,-0.0357142857142857,-73.98505,4
"215",2014-04-25,"BRG1665",0,2,0,2014,-0.178571428571429,-73.98505,2
"216",2014-04-26,"BRG1665",0,1,0,2014,-0.178571428571429,-73.98505,1
"217",2014-04-28,"BRG1665",0,1,0,2014,-0.178571428571429,-73.98505,1
"218",2014-04-29,"BRG1665",1,0,0,2014,-0.142857142857143,-73.98505,1
"219",2014-04-30,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"220",2014-05-01,"BRG1665",0,7,0,2014,-0.142857142857143,-73.98505,7
"221",2014-05-02,"BRG1665",0,2,0,2014,-0.285714285714286,-73.98505,2
"222",2014-05-05,"BRG1665",0,3,0,2014,-0.142857142857143,-73.98505,3
"223",2014-05-06,"BRG1665",0,5,0,2014,-0.142857142857143,-73.98505,5
"224",2014-05-08,"BRG1665",1,0,0,2014,-0.142857142857143,-73.98505,1
"225",2014-05-09,"BRG1665",0,2,0,2014,-0.142857142857143,-73.98505,2
"226",2014-05-10,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"227",2014-05-12,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"228",2014-05-14,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"229",2014-05-15,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"230",2014-05-16,"BRG1665",0,3,0,2014,-0.0714285714285714,-73.98505,3
"231",2014-05-17,"BRG1665",1,1,0,2014,-0.0714285714285714,-73.98505,2
"232",2014-05-19,"BRG1665",0,2,0,2014,-0.0714285714285714,-73.98505,2
"233",2014-05-20,"BRG1665",0,2,0,2014,-0.142857142857143,-73.98505,2
"234",2014-05-23,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"235",2014-05-24,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"236",2014-05-26,"BRG1665",1,1,0,2014,-0.0714285714285714,-73.98505,2
"237",2014-05-27,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"238",2014-05-28,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"239",2014-06-01,"BRG1665",0,2,0,2014,-0.0714285714285714,-73.98505,2
"240",2014-06-02,"BRG1665",0,2,0,2014,0,-73.98505,2
"241",2014-06-03,"BRG1665",0,1,0,2014,0,-73.98505,1
"242",2014-06-04,"BRG1665",0,4,0,2014,0,-73.98505,4
"243",2014-06-05,"BRG1665",0,1,0,2014,0,-73.98505,1
"244",2014-06-06,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"245",2014-06-10,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"246",2014-06-17,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"247",2014-06-20,"BRG1665",1,0,0,2014,-0.19047619047619,-73.98505,1
"248",2014-06-23,"BRG1665",0,1,0,2014,-0.19047619047619,-73.98505,1
"249",2014-06-25,"BRG1665",0,1,0,2014,-0.19047619047619,-73.98505,1
"250",2014-06-26,"BRG1665",1,2,0,2014,-0.19047619047619,-73.98505,3
"251",2014-06-27,"BRG1665",0,2,0,2014,-0.0476190476190476,-73.98505,2
"252",2014-06-30,"BRG1665",0,1,0,2014,-0.0476190476190476,-73.98505,1
"253",2014-07-01,"BRG1665",0,1,0,2014,-0.0476190476190476,-73.98505,1
"254",2014-07-04,"BRG1665",0,1,0,2014,0,-73.98505,1
"255",2014-07-05,"BRG1665",0,1,0,2014,0,-73.98505,1
"256",2014-07-10,"BRG1665",0,1,0,2014,0,-73.98505,1
"257",2014-07-11,"BRG1665",0,3,0,2014,0,-73.98505,3
"258",2014-07-12,"BRG1665",0,1,0,2014,0,-73.98505,1
"259",2014-07-14,"BRG1665",0,1,0,2014,0.142857142857143,-73.98505,1
"260",2014-07-15,"BRG1665",0,1,0,2014,0.142857142857143,-73.98505,1
"261",2014-07-16,"BRG1665",0,2,0,2014,0.142857142857143,-73.98505,2
"262",2014-07-17,"BRG1665",0,0,1,2014,0.0476190476190476,-73.98505,1
"263",2014-07-20,"BRG1665",0,1,0,2014,0.0476190476190476,-73.98505,1
"264",2014-07-23,"BRG1665",0,1,0,2014,0.0476190476190476,-73.98505,1
"265",2014-07-24,"BRG1665",2,1,0,2014,0.0476190476190476,-73.98505,3
"266",2014-07-26,"BRG1665",0,2,0,2014,-0.0952380952380952,-73.98505,2
"267",2014-07-27,"BRG1665",0,2,0,2014,-0.115646258503401,-73.98505,2
"268",2014-07-28,"BRG1665",0,1,0,2014,-0.187074829931973,-73.98505,1
"269",2014-07-29,"BRG1665",0,2,0,2014,-0.0918367346938775,-73.98505,2
"270",2014-07-30,"BRG1665",1,6,0,2014,-0.0918367346938775,-73.98505,7
"271",2014-08-04,"BRG1665",1,1,0,2014,-0.163265306122449,-73.98505,2
"272",2014-08-10,"BRG1665",0,2,0,2014,-0.163265306122449,-73.98505,2
"273",2014-08-13,"BRG1665",0,1,0,2014,-0.163265306122449,-73.98505,1
"274",2014-08-20,"BRG1665",1,1,0,2014,-0.142857142857143,-73.98505,2
"275",2014-08-28,"BRG1665",0,4,0,2014,-0.0714285714285714,-73.98505,4
"276",2014-08-29,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"277",2014-09-01,"BRG1665",0,2,0,2014,-0.142857142857143,-73.98505,2
"278",2014-09-02,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"279",2014-09-03,"BRG1665",0,5,0,2014,-0.0714285714285714,-73.98505,5
"280",2014-09-04,"BRG1665",1,1,0,2014,-0.0714285714285714,-73.98505,2
"281",2014-09-05,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"282",2014-09-06,"BRG1665",0,2,0,2014,-0.0714285714285714,-73.98505,2
"283",2014-09-10,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"284",2014-09-11,"BRG1665",0,2,0,2014,0,-73.98505,2
"285",2014-09-13,"BRG1665",0,1,0,2014,0,-73.98505,1
"286",2014-09-15,"BRG1665",0,1,0,2014,0,-73.98505,1
"287",2014-09-17,"BRG1665",0,2,0,2014,0,-73.98505,2
"288",2014-09-18,"BRG1665",0,3,0,2014,0,-73.98505,3
"289",2014-09-21,"BRG1665",0,1,0,2014,0,-73.98505,1
"290",2014-09-22,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"291",2014-09-23,"BRG1665",0,2,0,2014,-0.142857142857143,-73.98505,2
"292",2014-09-25,"BRG1665",0,6,0,2014,-0.142857142857143,-73.98505,6
"293",2014-09-27,"BRG1665",1,0,0,2014,-0.171428571428571,-73.98505,1
"294",2014-09-29,"BRG1665",0,4,0,2014,-0.171428571428571,-73.98505,4
"295",2014-09-30,"BRG1665",0,1,0,2014,-0.171428571428571,-73.98505,1
"296",2014-10-03,"BRG1665",1,4,0,2014,-0.171428571428571,-73.98505,5
"297",2014-10-04,"BRG1665",0,1,0,2014,-0.171428571428571,-73.98505,1
"298",2014-10-06,"BRG1665",0,1,0,2014,-0.171428571428571,-73.98505,1
"299",2014-10-08,"BRG1665",0,1,0,2014,-0.266666666666667,-73.98505,1
"300",2014-10-09,"BRG1665",1,0,0,2014,-0.238095238095238,-73.98505,1
"301",2014-10-10,"BRG1665",0,4,0,2014,-0.380952380952381,-73.98505,4
"302",2014-10-11,"BRG1665",2,1,0,2014,-0.380952380952381,-73.98505,3
"303",2014-10-13,"BRG1665",0,2,0,2014,-0.380952380952381,-73.98505,2
"304",2014-10-16,"BRG1665",1,0,0,2014,-0.238095238095238,-73.98505,1
"305",2014-10-17,"BRG1665",0,2,0,2014,-0.238095238095238,-73.98505,2
"306",2014-10-18,"BRG1665",0,1,0,2014,-0.142857142857143,-73.98505,1
"307",2014-10-20,"BRG1665",0,18,0,2014,-0.142857142857143,-73.98505,18
"308",2014-10-21,"BRG1665",0,6,0,2014,0,-73.98505,6
"309",2014-10-22,"BRG1665",0,1,0,2014,0,-73.98505,1
"310",2014-10-24,"BRG1665",0,1,0,2014,0,-73.98505,1
"311",2014-10-25,"BRG1665",0,2,0,2014,0,-73.98505,2
"312",2014-10-26,"BRG1665",0,2,0,2014,-0.0714285714285714,-73.98505,2
"313",2014-10-27,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"314",2014-10-28,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"315",2014-10-29,"BRG1665",1,1,0,2014,-0.0714285714285714,-73.98505,2
"316",2014-10-30,"BRG1665",0,3,0,2014,-0.0714285714285714,-73.98505,3
"317",2014-10-31,"BRG1665",0,2,0,2014,-0.0714285714285714,-73.98505,2
"318",2014-11-02,"BRG1665",0,1,0,2014,-0.0714285714285714,-73.98505,1
"319",2014-11-03,"BRG1665",0,5,0,2014,0,-73.98505,5
"320",2014-11-04,"BRG1665",0,2,0,2014,0,-73.98505,2
"321",2014-11-05,"BRG1665",0,2,0,2014,0,-73.98505,2
"322",2014-11-06,"BRG1665",0,1,0,2014,0,-73.98505,1
"323",2014-11-07,"BRG1665",0,7,0,2014,0,-73.98505,7
"324",2014-11-08,"BRG1665",0,6,0,2014,0,-73.98505,6
"325",2014-11-09,"BRG1665",0,2,0,2014,0,-73.98505,2
"326",2014-11-10,"BRG1665",0,2,0,2014,0,-73.98505,2
"327",2014-11-11,"BRG1665",0,2,0,2014,0,-73.98505,2
"328",2014-11-12,"BRG1665",0,1,0,2014,0,-73.98505,1
"329",2014-11-13,"BRG1665",0,1,0,2014,0,-73.98505,1
"330",2014-11-15,"BRG1665",0,3,0,2014,0,-73.98505,3
"331",2014-11-16,"BRG1665",0,1,0,2014,0,-73.98505,1
"332",2014-11-17,"BRG1665",0,1,0,2014,0,-73.98505,1
"333",2014-11-18,"BRG1665",0,4,0,2014,0,-73.98505,4
"334",2014-11-19,"BRG1665",0,3,0,2014,-0.0476190476190476,-73.98505,3
"335",2014-11-20,"BRG1665",0,1,0,2014,-0.0476190476190476,-73.98505,1
"336",2014-11-21,"BRG1665",0,4,0,2014,-0.0476190476190476,-73.98505,4
"337",2014-11-22,"BRG1665",1,2,0,2014,-0.0476190476190476,-73.98505,3
