"Date","BRG1665","BRG1666","BRG1667","BRG1668","BRG1669","BRG1670","BRG1671","BRG1672","BRG1673","BRG1674","BRG1675","BRG1676","BRG1677","BRG1678","BRG1679","BRG1680","BRG1681","BRG1682","BRG1683","BRG1684","BRG1685","BRG1686","BRG1687","BRG1688","BRG1689","BRG1690","BRG1691","Total","year","year_month"
2013-01-01,313.73,246.14,301.36,292.99,176.35,223.46,245.94,212.98,216.19,256.99,176.86,253.74,198.41,240.51,226.06,229.59,197.48,223.64,185.12,192.5,163.84,297.36,358.76,208.43,201.88,226.54,265.26,418.8,2013,"2013-01"
2013-01-02,308.32,244.6,294.97,288.02,175.39,221.84,240.54,210.47,213.24,254.87,174.55,250.61,197.06,237.41,224.37,227.84,196.01,222.9,184.08,190.55,163.21,293.9,352.36,205.56,200.18,224.1,261.94,415.22,2013,"2013-01"
2013-01-03,303.17,243.2,288.91,283.29,174.49,220.31,235.38,208.07,210.42,252.9,172.35,247.62,195.79,234.47,222.77,226.18,194.59,222.25,183.09,188.69,162.62,290.63,346.28,202.78,198.55,221.76,258.79,411.8,2013,"2013-01"
2013-01-04,298.28,241.89,283.14,278.81,173.66,218.85,230.45,205.78,207.74,251.09,170.26,244.74,194.59,231.7,221.26,224.58,193.24,221.69,182.15,186.91,162.06,287.53,340.51,200.1,196.98,219.53,255.79,408.54,2013,"2013-01"
2013-01-05,293.63,240.68,277.67,274.56,172.9,217.47,225.73,203.59,205.2,249.43,168.27,241.97,193.47,229.1,219.82,223.03,191.96,221.2,181.24,185.2,161.54,284.58,335.03,197.51,195.47,217.38,252.94,405.43,2013,"2013-01"
2013-01-06,280.24,244.52,267.03,273.41,179.1,216.15,230.64,205.85,200.98,248.2,163.51,238.9,194.19,225.15,221.42,222.48,191.5,218.13,176.59,186.69,161.44,292.39,303.69,195.44,193.57,218.32,252.12,403.81,2013,"2013-01"
2013-01-07,276.21,243.46,261.9,269.19,178.38,214.81,227.54,203.48,198.19,246.79,161.52,236.24,193.02,222.81,220.23,220.82,190.28,217.55,175.51,185.21,160.77,289.16,289.06,193,191.97,216.38,249.29,400.64,2013,"2013-01"
2013-01-08,313.73,246.14,301.36,292.99,176.35,223.46,245.94,212.98,216.19,256.99,176.86,253.74,198.41,240.51,226.06,229.59,197.48,223.64,185.12,192.5,163.84,297.36,358.76,208.43,201.88,226.54,265.26,418.8,2013,"2013-01"
2013-01-09,308.32,244.6,294.97,288.02,175.39,221.84,240.54,210.47,213.24,254.87,174.55,250.61,197.06,237.41,224.37,227.84,196.01,222.9,184.08,190.55,163.21,293.9,352.36,205.56,200.18,224.1,261.94,415.22,2013,"2013-01"
2013-01-10,303.17,243.2,288.91,283.29,174.49,220.31,235.38,208.07,210.42,252.9,172.35,247.62,195.79,234.47,222.77,226.18,194.59,222.25,183.09,188.69,162.62,290.63,346.28,202.78,198.55,221.76,258.79,411.8,2013,"2013-01"
2013-01-11,298.28,241.89,283.14,278.81,173.66,218.85,230.45,205.78,207.74,251.09,170.26,244.74,194.59,231.7,221.26,224.58,193.24,221.69,182.15,186.91,162.06,287.53,340.51,200.1,196.98,219.53,255.79,408.54,2013,"2013-01"
2013-01-12,293.63,240.68,277.67,274.56,172.9,217.47,225.73,203.59,205.2,249.43,168.27,241.97,193.47,229.1,219.82,223.03,191.96,221.2,181.24,185.2,161.54,284.58,335.03,197.51,195.47,217.38,252.94,405.43,2013,"2013-01"
2013-01-13,280.24,244.52,267.03,273.41,179.1,216.15,230.64,205.85,200.98,248.2,163.51,238.9,194.19,225.15,221.42,222.48,191.5,218.13,176.59,186.69,161.44,292.39,303.69,195.44,193.57,218.32,252.12,403.81,2013,"2013-01"
2013-01-14,276.21,243.46,261.9,269.19,178.38,214.81,227.54,203.48,198.19,246.79,161.52,236.24,193.02,222.81,220.23,220.82,190.28,217.55,175.51,185.21,160.77,289.16,289.06,193,191.97,216.38,249.29,400.64,2013,"2013-01"
2013-01-15,313.73,246.14,301.36,292.99,176.35,223.46,245.94,212.98,216.19,256.99,176.86,253.74,198.41,240.51,226.06,229.59,197.48,223.64,185.12,192.5,163.84,297.36,358.76,208.43,201.88,226.54,265.26,418.8,2013,"2013-01"
2013-01-16,308.32,244.6,294.97,288.02,175.39,221.84,240.54,210.47,213.24,254.87,174.55,250.61,197.06,237.41,224.37,227.84,196.01,222.9,184.08,190.55,163.21,293.9,352.36,205.56,200.18,224.1,261.94,415.22,2013,"2013-01"
2013-01-17,303.17,243.2,288.91,283.29,174.49,220.31,235.38,208.07,210.42,252.9,172.35,247.62,195.79,234.47,222.77,226.18,194.59,222.25,183.09,188.69,162.62,290.63,346.28,202.78,198.55,221.76,258.79,411.8,2013,"2013-01"
2013-01-18,298.28,241.89,283.14,278.81,173.66,218.85,230.45,205.78,207.74,251.09,170.26,244.74,194.59,231.7,221.26,224.58,193.24,221.69,182.15,186.91,162.06,287.53,340.51,200.1,196.98,219.53,255.79,408.54,2013,"2013-01"
2013-01-19,293.63,240.68,277.67,274.56,172.9,217.47,225.73,203.59,205.2,249.43,168.27,241.97,193.47,229.1,219.82,223.03,191.96,221.2,181.24,185.2,161.54,284.58,335.03,197.51,195.47,217.38,252.94,405.43,2013,"2013-01"
2013-01-20,280.24,244.52,267.03,273.41,179.1,216.15,230.64,205.85,200.98,248.2,163.51,238.9,194.19,225.15,221.42,222.48,191.5,218.13,176.59,186.69,161.44,292.39,303.69,195.44,193.57,218.32,252.12,403.81,2013,"2013-01"
2013-01-21,276.21,243.46,261.9,269.19,178.38,214.81,227.54,203.48,198.19,246.79,161.52,236.24,193.02,222.81,220.23,220.82,190.28,217.55,175.51,185.21,160.77,289.16,289.06,193,191.97,216.38,249.29,400.64,2013,"2013-01"
2013-01-22,313.73,246.14,301.36,292.99,176.35,223.46,245.94,212.98,216.19,256.99,176.86,253.74,198.41,240.51,226.06,229.59,197.48,223.64,185.12,192.5,163.84,297.36,358.76,208.43,201.88,226.54,265.26,418.8,2013,"2013-01"
2013-01-23,308.32,244.6,294.97,288.02,175.39,221.84,240.54,210.47,213.24,254.87,174.55,250.61,197.06,237.41,224.37,227.84,196.01,222.9,184.08,190.55,163.21,293.9,352.36,205.56,200.18,224.1,261.94,415.22,2013,"2013-01"
2013-01-24,303.17,243.2,288.91,283.29,174.49,220.31,235.38,208.07,210.42,252.9,172.35,247.62,195.79,234.47,222.77,226.18,194.59,222.25,183.09,188.69,162.62,290.63,346.28,202.78,198.55,221.76,258.79,411.8,2013,"2013-01"
2013-01-25,298.28,241.89,283.14,278.81,173.66,218.85,230.45,205.78,207.74,251.09,170.26,244.74,194.59,231.7,221.26,224.58,193.24,221.69,182.15,186.91,162.06,287.53,340.51,200.1,196.98,219.53,255.79,408.54,2013,"2013-01"
2013-01-26,293.63,240.68,277.67,274.56,172.9,217.47,225.73,203.59,205.2,249.43,168.27,241.97,193.47,229.1,219.82,223.03,191.96,221.2,181.24,185.2,161.54,284.58,335.03,197.51,195.47,217.38,252.94,405.43,2013,"2013-01"
2013-01-27,280.24,244.52,267.03,273.41,179.1,216.15,230.64,205.85,200.98,248.2,163.51,238.9,194.19,225.15,221.42,222.48,191.5,218.13,176.59,186.69,161.44,292.39,303.69,195.44,193.57,218.32,252.12,403.81,2013,"2013-01"
2013-01-28,276.21,243.46,261.9,269.19,178.38,214.81,227.54,203.48,198.19,246.79,161.52,236.24,193.02,222.81,220.23,220.82,190.28,217.55,175.51,185.21,160.77,289.16,289.06,193,191.97,216.38,249.29,400.64,2013,"2013-01"
2013-01-29,313.73,246.14,301.36,292.99,176.35,223.46,245.94,212.98,216.19,256.99,176.86,253.74,198.41,240.51,226.06,229.59,197.48,223.64,185.12,192.5,163.84,297.36,358.76,208.43,201.88,226.54,265.26,418.8,2013,"2013-01"
2013-01-30,308.32,244.6,294.97,288.02,175.39,221.84,240.54,210.47,213.24,254.87,174.55,250.61,197.06,237.41,224.37,227.84,196.01,222.9,184.08,190.55,163.21,293.9,352.36,205.56,200.18,224.1,261.94,415.22,2013,"2013-01"
2013-01-31,303.17,243.2,288.91,283.29,174.49,220.31,235.38,208.07,210.42,252.9,172.35,247.62,195.79,234.47,222.77,226.18,194.59,222.25,183.09,188.69,162.62,290.63,346.28,202.78,198.55,221.76,258.79,411.8,2013,"2013-01"
2013-02-01,259.59,213.79,222.17,306.52,192.39,181.13,188.4,175.86,171.18,246.33,215.82,192.96,179.09,242.41,202.48,194.11,215.43,235.14,153.22,178.27,159.2,237.34,394.77,176.76,213.61,211.14,221.21,397.65,2013,"2013-02"
2013-02-02,255.54,212.72,217.87,301.85,191.54,179.99,184.54,173.99,169.09,244.71,213.3,190.77,178.05,239.69,201.16,192.77,214,234.62,152.46,176.65,158.69,234.91,388.42,174.47,211.98,209.08,218.75,394.62,2013,"2013-02"
2013-02-03,243.88,216.11,209.53,300.59,198.41,178.9,188.56,175.91,165.61,243.49,207.26,188.35,178.72,235.56,202.63,192.29,213.48,231.37,148.54,178.07,158.59,241.35,352.08,172.64,209.91,209.98,218.04,393.05,2013,"2013-02"
2013-02-04,240.38,215.17,205.5,295.95,197.61,177.79,186.02,173.89,163.31,242.11,204.74,186.25,177.64,233.11,201.54,190.86,212.13,230.75,147.64,176.65,157.93,238.69,335.12,170.49,208.17,208.12,215.59,389.96,2013,"2013-02"
2013-02-05,273.03,217.54,236.46,322.12,195.36,184.95,201.06,182.01,178.15,252.12,224.19,200.06,182.6,251.63,206.88,198.44,220.15,237.2,155.72,183.61,160.95,245.46,415.92,184.12,218.92,217.88,229.41,407.64,2013,"2013-02"
2013-02-06,268.32,216.18,231.45,316.64,194.3,183.61,196.64,179.87,175.71,250.04,221.25,197.58,181.36,248.38,205.33,196.93,218.51,236.42,154.85,181.75,160.32,242.6,408.5,181.58,217.08,215.54,226.54,404.15,2013,"2013-02"
2013-02-07,263.84,214.94,226.69,311.45,193.31,182.34,192.43,177.82,173.39,248.11,218.47,195.23,180.19,245.31,203.87,195.49,216.94,235.73,154.02,179.97,159.74,239.9,401.45,179.13,215.31,213.29,223.81,400.82,2013,"2013-02"
2013-02-08,259.59,213.79,222.17,306.52,192.39,181.13,188.4,175.86,171.18,246.33,215.82,192.96,179.09,242.41,202.48,194.11,215.43,235.14,153.22,178.27,159.2,237.34,394.77,176.76,213.61,211.14,221.21,397.65,2013,"2013-02"
2013-02-09,255.54,212.72,217.87,301.85,191.54,179.99,184.54,173.99,169.09,244.71,213.3,190.77,178.05,239.69,201.16,192.77,214,234.62,152.46,176.65,158.69,234.91,388.42,174.47,211.98,209.08,218.75,394.62,2013,"2013-02"
2013-02-10,243.88,216.11,209.53,300.59,198.41,178.9,188.56,175.91,165.61,243.49,207.26,188.35,178.72,235.56,202.63,192.29,213.48,231.37,148.54,178.07,158.59,241.35,352.08,172.64,209.91,209.98,218.04,393.05,2013,"2013-02"
2013-02-11,240.38,215.17,205.5,295.95,197.61,177.79,186.02,173.89,163.31,242.11,204.74,186.25,177.64,233.11,201.54,190.86,212.13,230.75,147.64,176.65,157.93,238.69,335.12,170.49,208.17,208.12,215.59,389.96,2013,"2013-02"
2013-02-12,273.03,217.54,236.46,322.12,195.36,184.95,201.06,182.01,178.15,252.12,224.19,200.06,182.6,251.63,206.88,198.44,220.15,237.2,155.72,183.61,160.95,245.46,415.92,184.12,218.92,217.88,229.41,407.64,2013,"2013-02"
2013-02-13,268.32,216.18,231.45,316.64,194.3,183.61,196.64,179.87,175.71,250.04,221.25,197.58,181.36,248.38,205.33,196.93,218.51,236.42,154.85,181.75,160.32,242.6,408.5,181.58,217.08,215.54,226.54,404.15,2013,"2013-02"
2013-02-14,263.84,214.94,226.69,311.45,193.31,182.34,192.43,177.82,173.39,248.11,218.47,195.23,180.19,245.31,203.87,195.49,216.94,235.73,154.02,179.97,159.74,239.9,401.45,179.13,215.31,213.29,223.81,400.82,2013,"2013-02"
2013-02-15,259.59,213.79,222.17,306.52,192.39,181.13,188.4,175.86,171.18,246.33,215.82,192.96,179.09,242.41,202.48,194.11,215.43,235.14,153.22,178.27,159.2,237.34,394.77,176.76,213.61,211.14,221.21,397.65,2013,"2013-02"
2013-02-16,255.54,212.72,217.87,301.85,191.54,179.99,184.54,173.99,169.09,244.71,213.3,190.77,178.05,239.69,201.16,192.77,214,234.62,152.46,176.65,158.69,234.91,388.42,174.47,211.98,209.08,218.75,394.62,2013,"2013-02"
2013-02-17,243.88,216.11,209.53,300.59,198.41,178.9,188.56,175.91,165.61,243.49,207.26,188.35,178.72,235.56,202.63,192.29,213.48,231.37,148.54,178.07,158.59,241.35,352.08,172.64,209.91,209.98,218.04,393.05,2013,"2013-02"
2013-02-18,240.38,215.17,205.5,295.95,197.61,177.79,186.02,173.89,163.31,242.11,204.74,186.25,177.64,233.11,201.54,190.86,212.13,230.75,147.64,176.65,157.93,238.69,335.12,170.49,208.17,208.12,215.59,389.96,2013,"2013-02"
2013-02-19,273.03,217.54,236.46,322.12,195.36,184.95,201.06,182.01,178.15,252.12,224.19,200.06,182.6,251.63,206.88,198.44,220.15,237.2,155.72,183.61,160.95,245.46,415.92,184.12,218.92,217.88,229.41,407.64,2013,"2013-02"
2013-02-20,268.32,216.18,231.45,316.64,194.3,183.61,196.64,179.87,175.71,250.04,221.25,197.58,181.36,248.38,205.33,196.93,218.51,236.42,154.85,181.75,160.32,242.6,408.5,181.58,217.08,215.54,226.54,404.15,2013,"2013-02"
2013-02-21,263.84,214.94,226.69,311.45,193.31,182.34,192.43,177.82,173.39,248.11,218.47,195.23,180.19,245.31,203.87,195.49,216.94,235.73,154.02,179.97,159.74,239.9,401.45,179.13,215.31,213.29,223.81,400.82,2013,"2013-02"
2013-02-22,259.59,213.79,222.17,306.52,192.39,181.13,188.4,175.86,171.18,246.33,215.82,192.96,179.09,242.41,202.48,194.11,215.43,235.14,153.22,178.27,159.2,237.34,394.77,176.76,213.61,211.14,221.21,397.65,2013,"2013-02"
2013-02-23,255.54,212.72,217.87,301.85,191.54,179.99,184.54,173.99,169.09,244.71,213.3,190.77,178.05,239.69,201.16,192.77,214,234.62,152.46,176.65,158.69,234.91,388.42,174.47,211.98,209.08,218.75,394.62,2013,"2013-02"
2013-02-24,243.88,216.11,209.53,300.59,198.41,178.9,188.56,175.91,165.61,243.49,207.26,188.35,178.72,235.56,202.63,192.29,213.48,231.37,148.54,178.07,158.59,241.35,352.08,172.64,209.91,209.98,218.04,393.05,2013,"2013-02"
2013-02-25,240.38,215.17,205.5,295.95,197.61,177.79,186.02,173.89,163.31,242.11,204.74,186.25,177.64,233.11,201.54,190.86,212.13,230.75,147.64,176.65,157.93,238.69,335.12,170.49,208.17,208.12,215.59,389.96,2013,"2013-02"
2013-02-26,273.03,217.54,236.46,322.12,195.36,184.95,201.06,182.01,178.15,252.12,224.19,200.06,182.6,251.63,206.88,198.44,220.15,237.2,155.72,183.61,160.95,245.46,415.92,184.12,218.92,217.88,229.41,407.64,2013,"2013-02"
2013-02-27,268.32,216.18,231.45,316.64,194.3,183.61,196.64,179.87,175.71,250.04,221.25,197.58,181.36,248.38,205.33,196.93,218.51,236.42,154.85,181.75,160.32,242.6,408.5,181.58,217.08,215.54,226.54,404.15,2013,"2013-02"
2013-02-28,263.84,214.94,226.69,311.45,193.31,182.34,192.43,177.82,173.39,248.11,218.47,195.23,180.19,245.31,203.87,195.49,216.94,235.73,154.02,179.97,159.74,239.9,401.45,179.13,215.31,213.29,223.81,400.82,2013,"2013-02"
2013-03-01,306.97,229.09,240.83,350.35,212.61,190.7,194.44,173.72,178.44,251.57,221.48,197.06,186.05,249.74,206.06,186.05,220.13,220.16,165.69,186.22,152.52,222.24,330.01,169.99,170.62,221.12,232.7,388.86,2013,"2013-03"
2013-03-02,302.19,227.94,236.17,345.01,211.67,189.5,190.46,171.87,176.26,249.91,218.89,194.83,184.97,246.93,204.72,184.76,218.67,219.68,164.87,184.52,152.03,219.96,324.7,167.79,169.32,218.96,230.1,385.9,2013,"2013-03"
2013-03-03,288.4,231.58,227.13,343.58,219.27,188.35,194.61,173.77,172.63,248.67,212.7,192.36,185.66,242.67,206.21,184.31,218.14,216.63,160.63,186,151.94,225.99,294.33,166.02,167.67,219.9,229.36,384.36,2013,"2013-03"
2013-03-04,284.26,230.57,222.77,338.27,218.37,187.19,191.99,171.77,170.24,247.26,210.1,190.21,184.54,240.15,205.1,182.94,216.75,216.06,159.65,184.52,151.3,223.49,280.14,163.95,166.28,217.95,226.78,381.34,2013,"2013-03"
2013-03-05,322.87,233.12,256.33,368.18,215.89,194.72,207.51,179.8,185.7,257.48,230.07,204.31,189.7,259.23,210.53,190.2,224.95,222.1,168.39,191.79,154.19,229.83,347.69,177.07,174.87,228.18,241.31,398.63,2013,"2013-03"
2013-03-06,317.3,231.66,250.89,361.92,214.72,193.31,202.95,177.68,183.16,255.35,227.05,201.78,188.41,255.89,208.96,188.75,223.28,221.37,167.45,189.85,153.6,227.16,341.49,174.62,173.39,225.72,238.3,395.22,2013,"2013-03"
2013-03-07,312,230.32,245.74,355.99,213.62,191.97,198.61,175.65,180.74,253.38,224.19,199.38,187.19,252.72,207.47,187.38,221.67,220.72,166.55,187.99,153.04,224.63,335.6,172.26,171.98,223.37,235.43,391.96,2013,"2013-03"
2013-03-08,306.97,229.09,240.83,350.35,212.61,190.7,194.44,173.72,178.44,251.57,221.48,197.06,186.05,249.74,206.06,186.05,220.13,220.16,165.69,186.22,152.52,222.24,330.01,169.99,170.62,221.12,232.7,388.86,2013,"2013-03"
2013-03-09,302.19,227.94,236.17,345.01,211.67,189.5,190.46,171.87,176.26,249.91,218.89,194.83,184.97,246.93,204.72,184.76,218.67,219.68,164.87,184.52,152.03,219.96,324.7,167.79,169.32,218.96,230.1,385.9,2013,"2013-03"
2013-03-10,288.4,231.58,227.13,343.58,219.27,188.35,194.61,173.77,172.63,248.67,212.7,192.36,185.66,242.67,206.21,184.31,218.14,216.63,160.63,186,151.94,225.99,294.33,166.02,167.67,219.9,229.36,384.36,2013,"2013-03"
2013-03-11,284.26,230.57,222.77,338.27,218.37,187.19,191.99,171.77,170.24,247.26,210.1,190.21,184.54,240.15,205.1,182.94,216.75,216.06,159.65,184.52,151.3,223.49,280.14,163.95,166.28,217.95,226.78,381.34,2013,"2013-03"
2013-03-12,322.87,233.12,256.33,368.18,215.89,194.72,207.51,179.8,185.7,257.48,230.07,204.31,189.7,259.23,210.53,190.2,224.95,222.1,168.39,191.79,154.19,229.83,347.69,177.07,174.87,228.18,241.31,398.63,2013,"2013-03"
2013-03-13,317.3,231.66,250.89,361.92,214.72,193.31,202.95,177.68,183.16,255.35,227.05,201.78,188.41,255.89,208.96,188.75,223.28,221.37,167.45,189.85,153.6,227.16,341.49,174.62,173.39,225.72,238.3,395.22,2013,"2013-03"
2013-03-14,312,230.32,245.74,355.99,213.62,191.97,198.61,175.65,180.74,253.38,224.19,199.38,187.19,252.72,207.47,187.38,221.67,220.72,166.55,187.99,153.04,224.63,335.6,172.26,171.98,223.37,235.43,391.96,2013,"2013-03"
2013-03-15,306.97,229.09,240.83,350.35,212.61,190.7,194.44,173.72,178.44,251.57,221.48,197.06,186.05,249.74,206.06,186.05,220.13,220.16,165.69,186.22,152.52,222.24,330.01,169.99,170.62,221.12,232.7,388.86,2013,"2013-03"
2013-03-16,302.19,227.94,236.17,345.01,211.67,189.5,190.46,171.87,176.26,249.91,218.89,194.83,184.97,246.93,204.72,184.76,218.67,219.68,164.87,184.52,152.03,219.96,324.7,167.79,169.32,218.96,230.1,385.9,2013,"2013-03"
2013-03-17,288.4,231.58,227.13,343.58,219.27,188.35,194.61,173.77,172.63,248.67,212.7,192.36,185.66,242.67,206.21,184.31,218.14,216.63,160.63,186,151.94,225.99,294.33,166.02,167.67,219.9,229.36,384.36,2013,"2013-03"
2013-03-18,284.26,230.57,222.77,338.27,218.37,187.19,191.99,171.77,170.24,247.26,210.1,190.21,184.54,240.15,205.1,182.94,216.75,216.06,159.65,184.52,151.3,223.49,280.14,163.95,166.28,217.95,226.78,381.34,2013,"2013-03"
2013-03-19,322.87,233.12,256.33,368.18,215.89,194.72,207.51,179.8,185.7,257.48,230.07,204.31,189.7,259.23,210.53,190.2,224.95,222.1,168.39,191.79,154.19,229.83,347.69,177.07,174.87,228.18,241.31,398.63,2013,"2013-03"
2013-03-20,317.3,231.66,250.89,361.92,214.72,193.31,202.95,177.68,183.16,255.35,227.05,201.78,188.41,255.89,208.96,188.75,223.28,221.37,167.45,189.85,153.6,227.16,341.49,174.62,173.39,225.72,238.3,395.22,2013,"2013-03"
2013-03-21,312,230.32,245.74,355.99,213.62,191.97,198.61,175.65,180.74,253.38,224.19,199.38,187.19,252.72,207.47,187.38,221.67,220.72,166.55,187.99,153.04,224.63,335.6,172.26,171.98,223.37,235.43,391.96,2013,"2013-03"
2013-03-22,306.97,229.09,240.83,350.35,212.61,190.7,194.44,173.72,178.44,251.57,221.48,197.06,186.05,249.74,206.06,186.05,220.13,220.16,165.69,186.22,152.52,222.24,330.01,169.99,170.62,221.12,232.7,388.86,2013,"2013-03"
2013-03-23,302.19,227.94,236.17,345.01,211.67,189.5,190.46,171.87,176.26,249.91,218.89,194.83,184.97,246.93,204.72,184.76,218.67,219.68,164.87,184.52,152.03,219.96,324.7,167.79,169.32,218.96,230.1,385.9,2013,"2013-03"
2013-03-24,288.4,231.58,227.13,343.58,219.27,188.35,194.61,173.77,172.63,248.67,212.7,192.36,185.66,242.67,206.21,184.31,218.14,216.63,160.63,186,151.94,225.99,294.33,166.02,167.67,219.9,229.36,384.36,2013,"2013-03"
2013-03-25,284.26,230.57,222.77,338.27,218.37,187.19,191.99,171.77,170.24,247.26,210.1,190.21,184.54,240.15,205.1,182.94,216.75,216.06,159.65,184.52,151.3,223.49,280.14,163.95,166.28,217.95,226.78,381.34,2013,"2013-03"
2013-03-26,322.87,233.12,256.33,368.18,215.89,194.72,207.51,179.8,185.7,257.48,230.07,204.31,189.7,259.23,210.53,190.2,224.95,222.1,168.39,191.79,154.19,229.83,347.69,177.07,174.87,228.18,241.31,398.63,2013,"2013-03"
2013-03-27,317.3,231.66,250.89,361.92,214.72,193.31,202.95,177.68,183.16,255.35,227.05,201.78,188.41,255.89,208.96,188.75,223.28,221.37,167.45,189.85,153.6,227.16,341.49,174.62,173.39,225.72,238.3,395.22,2013,"2013-03"
2013-03-28,312,230.32,245.74,355.99,213.62,191.97,198.61,175.65,180.74,253.38,224.19,199.38,187.19,252.72,207.47,187.38,221.67,220.72,166.55,187.99,153.04,224.63,335.6,172.26,171.98,223.37,235.43,391.96,2013,"2013-03"
2013-03-29,306.97,229.09,240.83,350.35,212.61,190.7,194.44,173.72,178.44,251.57,221.48,197.06,186.05,249.74,206.06,186.05,220.13,220.16,165.69,186.22,152.52,222.24,330.01,169.99,170.62,221.12,232.7,388.86,2013,"2013-03"
2013-03-30,302.19,227.94,236.17,345.01,211.67,189.5,190.46,171.87,176.26,249.91,218.89,194.83,184.97,246.93,204.72,184.76,218.67,219.68,164.87,184.52,152.03,219.96,324.7,167.79,169.32,218.96,230.1,385.9,2013,"2013-03"
2013-03-31,288.4,231.58,227.13,343.58,219.27,188.35,194.61,173.77,172.63,248.67,212.7,192.36,185.66,242.67,206.21,184.31,218.14,216.63,160.63,186,151.94,225.99,294.33,166.02,167.67,219.9,229.36,384.36,2013,"2013-03"
2013-04-01,383.93,273.15,288.03,365.56,237.52,245.22,255,244.19,220.04,322.54,219.86,276.47,217.43,273.46,223.86,224.28,220.89,218.41,169.02,224.45,191.22,317.01,227.32,234.28,211.71,236.53,300.6,458.11,2013,"2013-04"
2013-04-02,436.08,276.16,331.43,397.88,234.82,255.1,275.62,255.59,240.02,335.87,240.75,296.95,223.51,295.18,229.79,233.18,229.25,224.52,178.27,233.29,194.87,326,282.13,253.02,222.65,247.62,319.86,478.88,2013,"2013-04"
2013-04-03,428.55,274.44,324.41,391.12,233.54,253.25,269.57,252.58,236.74,333.1,237.6,293.28,221.99,291.37,228.07,231.41,227.54,223.78,177.28,230.92,194.12,322.21,277.1,249.53,220.77,244.96,315.86,474.78,2013,"2013-04"
2013-04-04,421.4,272.86,317.73,384.71,232.35,251.49,263.79,249.7,233.61,330.52,234.61,289.79,220.56,287.76,226.45,229.72,225.9,223.13,176.33,228.66,193.41,318.63,272.31,246.16,218.97,242.41,312.05,470.88,2013,"2013-04"
2013-04-05,414.6,271.39,311.39,378.62,231.24,249.83,258.26,246.95,230.64,328.15,231.76,286.42,219.21,284.37,224.91,228.09,224.34,222.56,175.41,226.5,192.75,315.23,267.78,242.9,217.25,239.96,308.43,467.15,2013,"2013-04"
2013-04-06,408.14,270.04,305.37,372.85,230.22,248.26,252.97,244.33,227.81,325.99,229.06,283.18,217.94,281.18,223.45,226.52,222.85,222.07,174.54,224.44,192.13,312,263.47,239.76,215.58,237.62,304.99,463.6,2013,"2013-04"
2013-04-07,389.52,274.35,293.67,371.29,238.49,246.75,258.48,247.03,223.13,324.38,222.57,279.58,218.76,276.33,225.07,225.96,222.31,218.99,170.06,226.24,192.02,320.55,238.83,237.24,213.48,238.64,304.01,461.74,2013,"2013-04"
2013-04-08,383.93,273.15,288.03,365.56,237.52,245.22,255,244.19,220.04,322.54,219.86,276.47,217.43,273.46,223.86,224.28,220.89,218.41,169.02,224.45,191.22,317.01,227.32,234.28,211.71,236.53,300.6,458.11,2013,"2013-04"
2013-04-09,436.08,276.16,331.43,397.88,234.82,255.1,275.62,255.59,240.02,335.87,240.75,296.95,223.51,295.18,229.79,233.18,229.25,224.52,178.27,233.29,194.87,326,282.13,253.02,222.65,247.62,319.86,478.88,2013,"2013-04"
2013-04-10,428.55,274.44,324.41,391.12,233.54,253.25,269.57,252.58,236.74,333.1,237.6,293.28,221.99,291.37,228.07,231.41,227.54,223.78,177.28,230.92,194.12,322.21,277.1,249.53,220.77,244.96,315.86,474.78,2013,"2013-04"
2013-04-11,421.4,272.86,317.73,384.71,232.35,251.49,263.79,249.7,233.61,330.52,234.61,289.79,220.56,287.76,226.45,229.72,225.9,223.13,176.33,228.66,193.41,318.63,272.31,246.16,218.97,242.41,312.05,470.88,2013,"2013-04"
2013-04-12,414.6,271.39,311.39,378.62,231.24,249.83,258.26,246.95,230.64,328.15,231.76,286.42,219.21,284.37,224.91,228.09,224.34,222.56,175.41,226.5,192.75,315.23,267.78,242.9,217.25,239.96,308.43,467.15,2013,"2013-04"
2013-04-13,408.14,270.04,305.37,372.85,230.22,248.26,252.97,244.33,227.81,325.99,229.06,283.18,217.94,281.18,223.45,226.52,222.85,222.07,174.54,224.44,192.13,312,263.47,239.76,215.58,237.62,304.99,463.6,2013,"2013-04"
2013-04-14,389.52,274.35,293.67,371.29,238.49,246.75,258.48,247.03,223.13,324.38,222.57,279.58,218.76,276.33,225.07,225.96,222.31,218.99,170.06,226.24,192.02,320.55,238.83,237.24,213.48,238.64,304.01,461.74,2013,"2013-04"
2013-04-15,383.93,273.15,288.03,365.56,237.52,245.22,255,244.19,220.04,322.54,219.86,276.47,217.43,273.46,223.86,224.28,220.89,218.41,169.02,224.45,191.22,317.01,227.32,234.28,211.71,236.53,300.6,458.11,2013,"2013-04"
2013-04-16,436.08,276.16,331.43,397.88,234.82,255.1,275.62,255.59,240.02,335.87,240.75,296.95,223.51,295.18,229.79,233.18,229.25,224.52,178.27,233.29,194.87,326,282.13,253.02,222.65,247.62,319.86,478.88,2013,"2013-04"
2013-04-17,428.55,274.44,324.41,391.12,233.54,253.25,269.57,252.58,236.74,333.1,237.6,293.28,221.99,291.37,228.07,231.41,227.54,223.78,177.28,230.92,194.12,322.21,277.1,249.53,220.77,244.96,315.86,474.78,2013,"2013-04"
