date,LocationCode,negative,neutral,positive,year,sentiment,Longitude_xmin,tweets
2013-01-02T00:00:00Z,BRG1665,0,1,0,2013,0,-73.98505,1
2013-01-03T00:00:00Z,BRG1665,0,0,2,2013,1,-73.98505,2
2013-01-04T00:00:00Z,BRG1665,0,1,2,2013,0.6666666666666666,-73.98505,3
2013-01-05T00:00:00Z,BRG1665,0,1,1,2013,0.3095238095238095,-73.98505,2
2013-01-07T00:00:00Z,BRG1665,0,1,0,2013,0.35714285714285715,-73.98505,1
2013-01-10T00:00:00Z,BRG1665,0,1,0,2013,0.14285714285714285,-73.98505,1
2013-01-14T00:00:00Z,BRG1665,0,1,0,2013,-0.09523809523809525,-73.98505,1
2013-01-16T00:00:00Z,BRG1665,0,2,1,2013,-0.16666666666666669,-73.98505,3
2013-01-19T00:00:00Z,BRG1665,1,1,0,2013,-0.2380952380952381,-73.98505,2
2013-01-20T00:00:00Z,BRG1665,1,0,0,2013,-0.38095238095238093,-73.98505,1
2013-01-21T00:00:00Z,BRG1665,0,1,0,2013,-0.38095238095238093,-73.98505,1
2013-01-23T00:00:00Z,BRG1665,1,1,0,2013,-0.42857142857142855,-73.98505,2
2013-01-24T00:00:00Z,BRG1665,1,0,0,2013,-0.21428571428571427,-73.98505,1
2013-01-25T00:00:00Z,BRG1665,1,0,1,2013,-0.07142857142857142,-73.98505,2
2013-01-26T00:00:00Z,BRG1665,0,1,0,2013,0,-73.98505,1
2013-01-28T00:00:00Z,BRG1665,0,0,1,2013,0.14285714285714285,-73.98505,1
2013-01-29T00:00:00Z,BRG1665,0,6,0,2013,0.35714285714285715,-73.98505,6
2013-01-30T00:00:00Z,BRG1665,0,1,1,2013,0.35714285714285715,-73.98505,2
2013-01-31T00:00:00Z,BRG1665,0,1,1,2013,0.39285714285714285,-73.98505,2
2013-02-01T00:00:00Z,BRG1665,0,3,3,2013,0.32142857142857145,-73.98505,6
2013-03-26T00:00:00Z,BRG1665,0,1,0,2013,0.2357142857142857,-73.98505,1
2013-04-04T00:00:00Z,BRG1665,0,3,1,2013,0.11666666666666667,-73.98505,4
2013-04-05T00:00:00Z,BRG1665,0,1,1,2013,0.045238095238095244,-73.98505,2
2013-04-06T00:00:00Z,BRG1665,3,2,0,2013,0.045238095238095244,-73.98505,5
2013-04-10T00:00:00Z,BRG1665,1,2,0,2013,0.045238095238095244,-73.98505,3
2013-04-11T00:00:00Z,BRG1665,0,1,0,2013,0.00952380952380953,-73.98505,1
2013-04-12T00:00:00Z,BRG1665,0,1,1,2013,-0.0619047619047619,-73.98505,2
2013-04-14T00:00:00Z,BRG1665,0,5,0,2013,0.02380952380952381,-73.98505,5
2013-04-15T00:00:00Z,BRG1665,0,2,0,2013,0.21428571428571427,-73.98505,2
2013-04-16T00:00:00Z,BRG1665,1,4,1,2013,0.21428571428571427,-73.98505,6
2013-04-17T00:00:00Z,BRG1665,0,2,0,2013,0.14285714285714285,-73.98505,2
2013-04-18T00:00:00Z,BRG1665,0,0,1,2013,0.14285714285714285,-73.98505,1
2013-04-19T00:00:00Z,BRG1665,0,5,0,2013,0.21428571428571427,-73.98505,5
2013-04-20T00:00:00Z,BRG1665,0,7,0,2013,0.25,-73.98505,7
2013-04-22T00:00:00Z,BRG1665,0,5,0,2013,0.2857142857142857,-73.98505,5
2013-04-24T00:00:00Z,BRG1665,0,1,1,2013,0.14285714285714285,-73.98505,2
2013-04-25T00:00:00Z,BRG1665,1,4,3,2013,0.14285714285714285,-73.98505,8
2013-04-26T00:00:00Z,BRG1665,0,3,1,2013,0.14285714285714285,-73.98505,4
2013-04-28T00:00:00Z,BRG1665,0,4,0,2013,0.14285714285714285,-73.98505,4
2013-04-29T00:00:00Z,BRG1665,1,6,1,2013,0.07142857142857142,-73.98505,8
2013-04-30T00:00:00Z,BRG1665,0,1,0,2013,0.10714285714285714,-73.98505,1
2013-05-01T00:00:00Z,BRG1665,0,3,0,2013,0.14285714285714285,-73.98505,3
2013-05-02T00:00:00Z,BRG1665,0,9,0,2013,0.14285714285714285,-73.98505,9
2013-05-03T00:00:00Z,BRG1665,0,1,1,2013,0.14285714285714285,-73.98505,2
2013-05-05T00:00:00Z,BRG1665,0,1,1,2013,0.2857142857142857,-73.98505,2
2013-05-06T00:00:00Z,BRG1665,0,3,0,2013,0.33333333333333337,-73.98505,3
2013-05-07T00:00:00Z,BRG1665,0,1,0,2013,0.33333333333333337,-73.98505,1
2013-05-08T00:00:00Z,BRG1665,0,0,1,2013,0.11904761904761904,-73.98505,1
2013-05-09T00:00:00Z,BRG1665,0,2,1,2013,0.19047619047619047,-73.98505,3
2013-05-10T00:00:00Z,BRG1665,0,8,0,2013,0.19047619047619047,-73.98505,8
2013-05-12T00:00:00Z,BRG1665,1,0,0,2013,0.16666666666666669,-73.98505,1
2013-05-14T00:00:00Z,BRG1665,0,0,4,2013,0.16666666666666669,-73.98505,4
2013-05-16T00:00:00Z,BRG1665,0,1,0,2013,0.11904761904761905,-73.98505,1
2013-05-17T00:00:00Z,BRG1665,1,5,0,2013,0.11904761904761905,-73.98505,6
2013-05-20T00:00:00Z,BRG1665,0,0,1,2013,0.19047619047619047,-73.98505,1
2013-05-22T00:00:00Z,BRG1665,0,1,0,2013,-0.023809523809523808,-73.98505,1
2013-05-23T00:00:00Z,BRG1665,0,4,0,2013,-0.1380952380952381,-73.98505,4
2013-05-24T00:00:00Z,BRG1665,1,1,0,2013,-0.2571428571428572,-73.98505,2
2013-05-25T00:00:00Z,BRG1665,1,1,0,2013,-0.2928571428571428,-73.98505,2
2013-05-27T00:00:00Z,BRG1665,4,1,0,2013,-0.22142857142857145,-73.98505,5
2013-05-29T00:00:00Z,BRG1665,1,0,0,2013,-0.15,-73.98505,1
2013-06-04T00:00:00Z,BRG1665,0,1,3,2013,0.007142857142857133,-73.98505,4
2013-06-05T00:00:00Z,BRG1665,0,2,2,2013,0.137012987012987,-73.98505,4
2013-06-06T00:00:00Z,BRG1665,0,1,1,2013,0.3941558441558442,-73.98505,2
2013-06-07T00:00:00Z,BRG1665,0,2,3,2013,0.60844155844155845,-73.98505,5
2013-06-08T00:00:00Z,BRG1665,0,13,9,2013,0.6441558441558441,-73.98505,22
2013-06-09T00:00:00Z,BRG1665,0,0,2,2013,0.5727272727272726,-73.98505,2
2013-06-10T00:00:00Z,BRG1665,0,1,1,2013,0.5012987012987014,-73.98505,2
2013-06-11T00:00:00Z,BRG1665,0,0,1,2013,0.27272727272727276,-73.98505,1
2013-06-12T00:00:00Z,BRG1665,0,1,0,2013,0.07142857142857142,-73.98505,1
2013-06-13T00:00:00Z,BRG1665,0,1,0,2013,0.07142857142857142,-73.98505,1
2013-06-18T00:00:00Z,BRG1665,1,0,0,2013,0.14285714285714285,-73.98505,1
2013-06-19T00:00:00Z,BRG1665,1,0,0,2013,0.09523809523809523,-73.98505,1
2013-06-20T00:00:00Z,BRG1665,0,0,2,2013,0.20238095238095236,-73.98505,2
2013-06-21T00:00:00Z,BRG1665,0,0,1,2013,0.34523809523809523,-73.98505,1
2013-06-24T00:00:00Z,BRG1665,0,1,2,2013,0.41666666666666663,-73.98505,3
2013-06-25T00:00:00Z,BRG1665,0,1,3,2013,0.7023809523809524,-73.98505,4
2013-06-26T00:00:00Z,BRG1665,0,0,3,2013,0.7023809523809524,-73.98505,3
2013-06-27T00:00:00Z,BRG1665,1,1,0,2013,0.5595238095238095,-73.98505,2
2013-06-29T00:00:00Z,BRG1665,0,0,1,2013,0.5595238095238095,-73.98505,1
2013-07-01T00:00:00Z,BRG1665,0,0,1,2013,0.5952380952380952,-73.98505,1
2013-07-02T00:00:00Z,BRG1665,0,1,0,2013,0.4523809523809524,-73.98505,1
2013-07-03T00:00:00Z,BRG1665,0,1,2,2013,0.5238095238095238,-73.98505,3
2013-07-04T00:00:00Z,BRG1665,0,0,2,2013,0.47619047619047616,-73.98505,2
2013-07-05T00:00:00Z,BRG1665,0,1,0,2013,0.19047619047619047,-73.98505,1
2013-07-07T00:00:00Z,BRG1665,0,1,0,2013,0.11904761904761904,-73.98505,1
2013-07-12T00:00:00Z,BRG1665,0,1,2,2013,-0.07142857142857142,-73.98505,3
2013-07-14T00:00:00Z,BRG1665,1,0,0,2013,-0.07142857142857142,-73.98505,1
2013-07-18T00:00:00Z,BRG1665,1,1,0,2013,-0.07142857142857142,-73.98505,2
2013-07-19T00:00:00Z,BRG1665,2,1,0,2013,0.07142857142857142,-73.98505,3
2013-07-23T00:00:00Z,BRG1665,0,0,2,2013,-0.09523809523809523,-73.98505,2
2013-07-25T00:00:00Z,BRG1665,0,1,0,2013,0.04761904761904762,-73.98505,1
2013-07-29T00:00:00Z,BRG1665,0,0,2,2013,0.11904761904761905,-73.98505,2
2013-08-02T00:00:00Z,BRG1665,1,1,0,2013,0.21428571428571427,-73.98505,2
2013-08-07T00:00:00Z,BRG1665,1,0,1,2013,0.14285714285714285,-73.98505,2
2013-08-08T00:00:00Z,BRG1665,0,1,0,2013,0.19047619047619047,-73.98505,1
2013-08-09T00:00:00Z,BRG1665,1,0,1,2013,0.047619047619047616,-73.98505,2
2013-08-16T00:00:00Z,BRG1665,0,1,1,2013,0.19047619047619047,-73.98505,2
2013-08-17T00:00:00Z,BRG1665,0,2,1,2013,0.2976190476190476,-73.98505,3
2013-08-18T00:00:00Z,BRG1665,0,1,0,2013,0.33843537414965985,-73.98505,1
2013-08-19T00:00:00Z,BRG1665,0,1,1,2013,0.4812925170068027,-73.98505,2
2013-08-20T00:00:00Z,BRG1665,0,1,3,2013,0.4812925170068027,-73.98505,4
2013-08-24T00:00:00Z,BRG1665,0,5,2,2013,0.576530612244898,-73.98505,7
2013-08-25T00:00:00Z,BRG1665,0,0,1,2013,0.7193877551020408,-73.98505,1
2013-08-26T00:00:00Z,BRG1665,0,1,1,2013,0.6479591836734694,-73.98505,2
2013-08-28T00:00:00Z,BRG1665,0,0,1,2013,0.6479591836734694,-73.98505,1
2013-08-29T00:00:00Z,BRG1665,0,0,1,2013,0.75,-73.98505,1
2013-08-30T00:00:00Z,BRG1665,0,4,0,2013,0.75,-73.98505,4
2013-09-03T00:00:00Z,BRG1665,0,1,3,2013,0.6785714285714286,-73.98505,4
2013-09-04T00:00:00Z,BRG1665,0,0,1,2013,0.5833333333333333,-73.98505,1
2013-09-08T00:00:00Z,BRG1665,0,0,1,2013,0.5833333333333333,-73.98505,1
2013-09-09T00:00:00Z,BRG1665,0,5,0,2013,0.5833333333333333,-73.98505,5
2013-09-10T00:00:00Z,BRG1665,0,2,1,2013,0.4761904761904762,-73.98505,3
2013-09-11T00:00:00Z,BRG1665,0,0,2,2013,0.33333333333333337,-73.98505,2
2013-09-12T00:00:00Z,BRG1665,0,1,0,2013,0.047619047619047616,-73.98505,1
2013-09-16T00:00:00Z,BRG1665,0,1,0,2013,0.047619047619047616,-73.98505,1
2013-09-18T00:00:00Z,BRG1665,1,0,1,2013,-0.14285714285714285,-73.98505,2
2013-09-19T00:00:00Z,BRG1665,1,0,0,2013,-0.2857142857142857,-73.98505,1
2013-09-20T00:00:00Z,BRG1665,0,1,0,2013,-0.2857142857142857,-73.98505,1
2013-09-22T00:00:00Z,BRG1665,2,0,0,2013,-0.14285714285714285,-73.98505,2
2013-09-23T00:00:00Z,BRG1665,0,1,0,2013,0,-73.98505,1
2013-09-26T00:00:00Z,BRG1665,0,2,0,2013,0.14285714285714285,-73.98505,2
2013-09-27T00:00:00Z,BRG1665,0,0,2,2013,0.14285714285714285,-73.98505,2
2013-10-04T00:00:00Z,BRG1665,0,0,2,2013,0.42857142857142855,-73.98505,2
2013-10-08T00:00:00Z,BRG1665,0,1,0,2013,0.42857142857142855,-73.98505,1
2013-10-10T00:00:00Z,BRG1665,0,1,0,2013,0.42857142857142855,-73.98505,1
2013-10-17T00:00:00Z,BRG1665,0,0,1,2013,0.14285714285714285,-73.98505,1
2013-10-20T00:00:00Z,BRG1665,0,1,0,2013,0.14285714285714285,-73.98505,1
2013-10-21T00:00:00Z,BRG1665,0,1,0,2013,0.17857142857142858,-73.98505,1
2013-10-22T00:00:00Z,BRG1665,1,0,0,2013,0.03571428571428571,-73.98505,1
2013-10-25T00:00:00Z,BRG1665,0,0,1,2013,-0.10714285714285714,-73.98505,1
2013-11-02T00:00:00Z,BRG1665,0,3,1,2013,-0.17857142857142858,-73.98505,4
2013-11-05T00:00:00Z,BRG1665,1,0,0,2013,-0.32142857142857145,-73.98505,1
2013-11-07T00:00:00Z,BRG1665,0,2,0,2013,-0.03571428571428571,-73.98505,2
2013-11-08T00:00:00Z,BRG1665,1,1,0,2013,-0.2857142857142857,-73.98505,2
2013-11-12T00:00:00Z,BRG1665,1,0,0,2013,-0.32142857142857145,-73.98505,1
2013-11-19T00:00:00Z,BRG1665,0,0,2,2013,-0.17857142857142858,-73.98505,2
2013-11-22T00:00:00Z,BRG1665,3,1,0,2013,-0.03571428571428571,-73.98505,4
2013-11-25T00:00:00Z,BRG1665,1,0,1,2013,0.03571428571428571,-73.98505,2
2013-11-26T00:00:00Z,BRG1665,0,1,0,2013,0.03571428571428571,-73.98505,1
2013-11-28T00:00:00Z,BRG1665,0,0,1,2013,0.03571428571428571,-73.98505,1
2013-11-30T00:00:00Z,BRG1665,0,1,0,2013,0.2857142857142857,-73.98505,1
2013-12-01T00:00:00Z,BRG1665,1,0,0,2013,0.42857142857142855,-73.98505,1
2013-12-05T00:00:00Z,BRG1665,0,0,1,2013,0.5714285714285714,-73.98505,1
2013-12-06T00:00:00Z,BRG1665,0,0,1,2013,0.5714285714285714,-73.98505,1
2013-12-10T00:00:00Z,BRG1665,0,0,1,2013,0.7142857142857143,-73.98505,1
2013-12-11T00:00:00Z,BRG1665,0,0,2,2013,0.8571428571428571,-73.98505,2
2013-12-12T00:00:00Z,BRG1665,0,0,1,2013,0.7142857142857143,-73.98505,1
2013-12-19T00:00:00Z,BRG1665,0,0,1,2013,0.5714285714285714,-73.98505,1
2013-12-23T00:00:00Z,BRG1665,0,3,0,2013,0.42857142857142855,-73.98505,3
2013-12-27T00:00:00Z,BRG1665,0,5,0,2013,0.42857142857142855,-73.98505,5
2014-01-04T00:00:00Z,BRG1665,0,1,0,2014,0.2857142857142857,-73.98505,1
2014-01-07T00:00:00Z,BRG1665,0,2,0,2014,0.14285714285714285,-73.98505,2
2014-01-09T00:00:00Z,BRG1665,0,0,1,2014,0,-73.98505,1
2014-01-11T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-01-14T00:00:00Z,BRG1665,0,1,0,2014,0.2857142857142857,-73.98505,1
2014-01-16T00:00:00Z,BRG1665,2,0,0,2014,0.42857142857142855,-73.98505,2
2014-01-17T00:00:00Z,BRG1665,0,0,1,2014,0.42857142857142855,-73.98505,1
2014-01-22T00:00:00Z,BRG1665,0,0,1,2014,0.2857142857142857,-73.98505,1
2014-01-27T00:00:00Z,BRG1665,0,0,1,2014,0.2857142857142857,-73.98505,1
2014-01-31T00:00:00Z,BRG1665,0,0,1,2014,0.42857142857142855,-73.98505,1
2014-02-03T00:00:00Z,BRG1665,1,0,0,2014,0.2857142857142857,-73.98505,1
2014-02-07T00:00:00Z,BRG1665,0,1,0,2014,0.17142857142857143,-73.98505,1
2014-02-14T00:00:00Z,BRG1665,0,3,0,2014,0.028571428571428574,-73.98505,3
2014-02-15T00:00:00Z,BRG1665,0,1,0,2014,-0.007142857142857141,-73.98505,1
2014-02-17T00:00:00Z,BRG1665,0,4,1,2014,0.18333333333333332,-73.98505,5
2014-02-18T00:00:00Z,BRG1665,1,0,1,2014,0.3261904761904762,-73.98505,2
2014-02-19T00:00:00Z,BRG1665,0,1,3,2014,0.46904761904761905,-73.98505,4
2014-02-20T00:00:00Z,BRG1665,1,0,2,2014,0.46904761904761905,-73.98505,3
2014-02-25T00:00:00Z,BRG1665,0,0,2,2014,0.4404761904761905,-73.98505,2
2014-02-28T00:00:00Z,BRG1665,0,0,1,2014,0.5833333333333333,-73.98505,1
2014-03-02T00:00:00Z,BRG1665,0,1,0,2014,0.5833333333333333,-73.98505,1
2014-03-06T00:00:00Z,BRG1665,0,2,0,2014,0.6785714285714286,-73.98505,2
2014-03-07T00:00:00Z,BRG1665,0,0,2,2014,0.5861344537815125,-73.98505,2
2014-03-08T00:00:00Z,BRG1665,0,1,3,2014,0.5861344537815125,-73.98505,4
2014-03-09T00:00:00Z,BRG1665,0,0,1,2014,0.4432773109243698,-73.98505,1
2014-03-10T00:00:00Z,BRG1665,0,11,6,2014,0.5861344537815125,-73.98505,17
2014-03-11T00:00:00Z,BRG1665,0,0,2,2014,0.5861344537815125,-73.98505,2
2014-03-12T00:00:00Z,BRG1665,3,0,0,2014,0.4789915966386555,-73.98505,3
2014-03-13T00:00:00Z,BRG1665,0,0,1,2014,0.4789915966386555,-73.98505,1
2014-03-17T00:00:00Z,BRG1665,0,0,4,2014,0.2857142857142857,-73.98505,4
2014-03-20T00:00:00Z,BRG1665,1,2,1,2014,0.21428571428571427,-73.98505,4
2014-03-21T00:00:00Z,BRG1665,0,0,1,2014,0.3095238095238095,-73.98505,1
2014-03-22T00:00:00Z,BRG1665,1,0,0,2014,0.16666666666666669,-73.98505,1
2014-03-23T00:00:00Z,BRG1665,0,1,1,2014,0.02380952380952381,-73.98505,2
2014-03-24T00:00:00Z,BRG1665,2,0,1,2014,-0.08333333333333333,-73.98505,3
2014-03-25T00:00:00Z,BRG1665,0,1,0,2014,-0.36904761904761907,-73.98505,1
2014-03-27T00:00:00Z,BRG1665,0,1,0,2014,-0.36904761904761907,-73.98505,1
2014-03-28T00:00:00Z,BRG1665,3,1,0,2014,-0.5833333333333333,-73.98505,4
2014-03-29T00:00:00Z,BRG1665,2,0,0,2014,-0.5357142857142857,-73.98505,2
2014-03-30T00:00:00Z,BRG1665,1,0,0,2014,-0.5357142857142857,-73.98505,1
2014-04-01T00:00:00Z,BRG1665,1,0,0,2014,-0.5357142857142857,-73.98505,1
2014-04-02T00:00:00Z,BRG1665,0,2,0,2014,-0.2857142857142857,-73.98505,2
2014-04-10T00:00:00Z,BRG1665,0,1,0,2014,0,-73.98505,1
2014-04-15T00:00:00Z,BRG1665,0,2,0,2014,0.14285714285714285,-73.98505,2
2014-04-16T00:00:00Z,BRG1665,0,0,1,2014,0.34285714285714286,-73.98505,1
2014-04-17T00:00:00Z,BRG1665,0,0,1,2014,0.4857142857142857,-73.98505,1
2014-04-21T00:00:00Z,BRG1665,0,2,0,2014,0.5571428571428572,-73.98505,2
2014-04-22T00:00:00Z,BRG1665,0,6,4,2014,0.7000000000000001,-73.98505,10
2014-04-23T00:00:00Z,BRG1665,0,0,3,2014,0.7000000000000001,-73.98505,3
2014-04-25T00:00:00Z,BRG1665,0,1,1,2014,0.5571428571428572,-73.98505,2
2014-04-26T00:00:00Z,BRG1665,0,0,1,2014,0.7000000000000001,-73.98505,1
2014-04-28T00:00:00Z,BRG1665,0,0,1,2014,0.663265306122449,-73.98505,1
2014-04-29T00:00:00Z,BRG1665,0,1,0,2014,0.4489795918367347,-73.98505,1
2014-04-30T00:00:00Z,BRG1665,0,0,1,2014,0.37755102040816324,-73.98505,1
2014-05-01T00:00:00Z,BRG1665,0,6,1,2014,0.2346938775510204,-73.98505,7
2014-05-02T00:00:00Z,BRG1665,1,1,0,2014,-0.05102040816326531,-73.98505,2
2014-05-05T00:00:00Z,BRG1665,0,2,0,2014,0.02040816326530612,-73.98505,2
2014-05-06T00:00:00Z,BRG1665,0,3,0,2014,-0.12244897959183675,-73.98505,3
2014-05-08T00:00:00Z,BRG1665,1,0,0,2014,-0.14285714285714285,-73.98505,1
2014-05-09T00:00:00Z,BRG1665,0,1,1,2014,-0.07142857142857142,-73.98505,2
2014-05-10T00:00:00Z,BRG1665,0,1,0,2014,-0.11904761904761904,-73.98505,1
2014-05-12T00:00:00Z,BRG1665,0,1,0,2014,-0.11904761904761904,-73.98505,1
2014-05-14T00:00:00Z,BRG1665,0,1,0,2014,-0.047619047619047616,-73.98505,1
2014-05-16T00:00:00Z,BRG1665,1,2,0,2014,-0.11904761904761904,-73.98505,3
2014-05-17T00:00:00Z,BRG1665,0,1,0,2014,0.02380952380952381,-73.98505,1
2014-05-19T00:00:00Z,BRG1665,1,1,0,2014,0.16666666666666669,-73.98505,2
2014-05-20T00:00:00Z,BRG1665,0,1,0,2014,0.09523809523809525,-73.98505,1
2014-05-23T00:00:00Z,BRG1665,0,0,1,2014,0,-73.98505,1
2014-05-24T00:00:00Z,BRG1665,0,0,1,2014,0.14285714285714285,-73.98505,1
2014-05-26T00:00:00Z,BRG1665,1,1,0,2014,0.21428571428571427,-73.98505,2
2014-05-28T00:00:00Z,BRG1665,1,0,0,2014,0.21428571428571427,-73.98505,1
2014-06-01T00:00:00Z,BRG1665,0,0,2,2014,0.21428571428571427,-73.98505,2
2014-06-02T00:00:00Z,BRG1665,0,2,0,2014,0.07142857142857142,-73.98505,2
2014-06-03T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-06-04T00:00:00Z,BRG1665,0,0,4,2014,0.42857142857142855,-73.98505,4
2014-06-05T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-06-06T00:00:00Z,BRG1665,0,1,0,2014,0,-73.98505,1
2014-06-10T00:00:00Z,BRG1665,0,0,1,2014,0.14285714285714285,-73.98505,1
2014-06-17T00:00:00Z,BRG1665,1,0,0,2014,0,-73.98505,1
2014-06-20T00:00:00Z,BRG1665,1,0,0,2014,0,-73.98505,1
2014-06-25T00:00:00Z,BRG1665,0,0,1,2014,0.14285714285714285,-73.98505,1
2014-06-26T00:00:00Z,BRG1665,0,2,0,2014,0,-73.98505,2
2014-06-27T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-06-30T00:00:00Z,BRG1665,0,0,1,2014,0.42857142857142855,-73.98505,1
2014-07-01T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-07-10T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-07-11T00:00:00Z,BRG1665,0,0,3,2014,0.14285714285714285,-73.98505,3
2014-07-14T00:00:00Z,BRG1665,1,0,0,2014,0.14285714285714285,-73.98505,1
2014-07-15T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-07-16T00:00:00Z,BRG1665,0,1,0,2014,0.07142857142857142,-73.98505,1
2014-07-17T00:00:00Z,BRG1665,0,0,1,2014,0.07142857142857142,-73.98505,1
2014-07-20T00:00:00Z,BRG1665,0,1,0,2014,0.35714285714285715,-73.98505,1
2014-07-24T00:00:00Z,BRG1665,1,1,0,2014,0.35714285714285715,-73.98505,2
2014-07-26T00:00:00Z,BRG1665,0,0,2,2014,0.35714285714285715,-73.98505,2
2014-07-27T00:00:00Z,BRG1665,0,0,2,2014,0.21428571428571427,-73.98505,2
2014-07-28T00:00:00Z,BRG1665,0,1,0,2014,0.14285714285714285,-73.98505,1
2014-07-30T00:00:00Z,BRG1665,1,5,1,2014,0.3095238095238095,-73.98505,7
2014-08-04T00:00:00Z,BRG1665,0,1,0,2014,0.16666666666666666,-73.98505,1
2014-08-20T00:00:00Z,BRG1665,1,1,0,2014,0.16666666666666666,-73.98505,2
2014-08-28T00:00:00Z,BRG1665,0,1,2,2014,0.3095238095238095,-73.98505,3
2014-08-29T00:00:00Z,BRG1665,0,1,0,2014,0.3952380952380952,-73.98505,1
2014-09-01T00:00:00Z,BRG1665,0,0,1,2014,0.5380952380952381,-73.98505,1
2014-09-02T00:00:00Z,BRG1665,0,0,1,2014,0.7523809523809524,-73.98505,1
2014-09-03T00:00:00Z,BRG1665,0,2,3,2014,0.5142857142857143,-73.98505,5
2014-09-04T00:00:00Z,BRG1665,0,0,1,2014,0.6571428571428571,-73.98505,1
2014-09-05T00:00:00Z,BRG1665,0,0,1,2014,0.37142857142857144,-73.98505,1
2014-09-06T00:00:00Z,BRG1665,2,0,0,2014,0.2285714285714286,-73.98505,2
2014-09-10T00:00:00Z,BRG1665,0,0,1,2014,0.2857142857142857,-73.98505,1
2014-09-11T00:00:00Z,BRG1665,1,0,0,2014,0.23809523809523808,-73.98505,1
2014-09-13T00:00:00Z,BRG1665,0,1,0,2014,0.09523809523809523,-73.98505,1
2014-09-17T00:00:00Z,BRG1665,0,0,2,2014,0.38095238095238093,-73.98505,2
2014-09-18T00:00:00Z,BRG1665,0,1,2,2014,0.09523809523809523,-73.98505,3
2014-09-21T00:00:00Z,BRG1665,0,1,0,2014,0.23809523809523808,-73.98505,1
2014-09-22T00:00:00Z,BRG1665,0,0,1,2014,0.09523809523809523,-73.98505,1
2014-09-23T00:00:00Z,BRG1665,1,0,0,2014,0.023809523809523805,-73.98505,1
2014-09-25T00:00:00Z,BRG1665,0,5,0,2014,-0.07142857142857142,-73.98505,5
2014-09-27T00:00:00Z,BRG1665,1,0,0,2014,-0.14285714285714285,-73.98505,1
2014-09-29T00:00:00Z,BRG1665,0,2,2,2014,-0.42857142857142855,-73.98505,4
2014-09-30T00:00:00Z,BRG1665,0,1,0,2014,-0.2857142857142857,-73.98505,1
2014-10-03T00:00:00Z,BRG1665,1,1,0,2014,-0.2857142857142857,-73.98505,2
2014-10-08T00:00:00Z,BRG1665,1,0,0,2014,-0.14285714285714285,-73.98505,1
2014-10-09T00:00:00Z,BRG1665,0,1,0,2014,-0.07142857142857142,-73.98505,1
2014-10-10T00:00:00Z,BRG1665,0,3,0,2014,-0.21428571428571427,-73.98505,3
2014-10-11T00:00:00Z,BRG1665,0,1,0,2014,-0.14285714285714285,-73.98505,1
2014-10-13T00:00:00Z,BRG1665,0,0,1,2014,0,-73.98505,1
2014-10-16T00:00:00Z,BRG1665,1,0,0,2014,-0.06666666666666667,-73.98505,1
2014-10-17T00:00:00Z,BRG1665,0,1,0,2014,-0.17380952380952383,-73.98505,1
2014-10-18T00:00:00Z,BRG1665,0,1,0,2014,-0.17380952380952383,-73.98505,1
2014-10-20T00:00:00Z,BRG1665,7,8,0,2014,-0.3166666666666667,-73.98505,15
2014-10-21T00:00:00Z,BRG1665,3,1,0,2014,-0.030952380952380953,-73.98505,4
2014-10-22T00:00:00Z,BRG1665,0,1,0,2014,0.11190476190476191,-73.98505,1
2014-10-24T00:00:00Z,BRG1665,0,1,0,2014,0.11190476190476191,-73.98505,1
2014-10-25T00:00:00Z,BRG1665,0,0,1,2014,0.32142857142857145,-73.98505,1
2014-10-26T00:00:00Z,BRG1665,0,0,1,2014,0.5,-73.98505,1
2014-10-27T00:00:00Z,BRG1665,0,1,0,2014,0.5714285714285714,-73.98505,1
2014-10-28T00:00:00Z,BRG1665,0,0,1,2014,0.42857142857142855,-73.98505,1
2014-10-30T00:00:00Z,BRG1665,0,1,1,2014,0.37142857142857144,-73.98505,2
2014-10-31T00:00:00Z,BRG1665,0,1,1,2014,0.3,-73.98505,2
2014-11-02T00:00:00Z,BRG1665,1,0,0,2014,0.37142857142857144,-73.98505,1
2014-11-03T00:00:00Z,BRG1665,0,2,3,2014,0.2285714285714286,-73.98505,5
2014-11-04T00:00:00Z,BRG1665,0,1,1,2014,0.2387755102040816,-73.98505,2
2014-11-05T00:00:00Z,BRG1665,0,1,1,2014,0.191156462585034,-73.98505,2
2014-11-06T00:00:00Z,BRG1665,0,1,0,2014,0.4054421768707483,-73.98505,1
2014-11-07T00:00:00Z,BRG1665,0,3,4,2014,0.3197278911564626,-73.98505,7
2014-11-08T00:00:00Z,BRG1665,2,1,3,2014,0.24829931972789115,-73.98505,6
2014-11-09T00:00:00Z,BRG1665,0,1,1,2014,0.3197278911564626,-73.98505,2
2014-11-10T00:00:00Z,BRG1665,0,2,0,2014,0.46258503401360546,-73.98505,2
