"Date","BRG1665","BRG1666","BRG1667","BRG1668","BRG1669","BRG1670","BRG1671","BRG1672","BRG1673","BRG1674","BRG1675","BRG1676","BRG1677","BRG1678","BRG1679","BRG1680","BRG1681","BRG1682","BRG1683","BRG1684","BRG1685","BRG1686","BRG1687","BRG1688","BRG1689","BRG1690","BRG1691","Total","year","year_month"
2013-01-01,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-02,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-03,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-04,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-05,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-06,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-07,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-08,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-09,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-10,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-11,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-12,140.95,1046.41,58.17,2285.93,332.89,2668.99,464.16,120.35,436.85,198.9,166.81,167.71,443.71,580.68,403.02,167.83,88.31,185.47,185.12,14.88,166.32,77.46,15.68,534.46,2770.14,77.31,140.55,418.8,2013,"2013-01"
2013-01-13,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-14,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-15,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-16,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-17,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-18,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-19,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-20,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-21,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-22,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-23,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-24,139.32,1028.35,57.18,2245.16,328.59,2612.42,458.35,119.36,435.41,197.46,165.12,166.46,440.4,577.05,398.68,166.92,87.71,183.29,184.08,14.75,165.06,76.39,15.62,527.86,2733.85,76.25,137.46,415.22,2013,"2013-01"
2013-01-25,137.77,1011.18,56.24,2206.4,324.52,2558.7,452.83,118.43,434.14,196.09,163.5,165.27,437.22,573.73,394.53,166.07,87.14,181.2,183.09,14.63,163.85,75.36,15.57,521.57,2699.41,75.24,134.52,411.8,2013,"2013-01"
2013-01-26,137.77,1011.18,56.24,2206.4,324.52,2558.7,452.83,118.43,434.14,196.09,163.5,165.27,437.22,573.73,394.53,166.07,87.14,181.2,183.09,14.63,163.85,75.36,15.57,521.57,2699.41,75.24,134.52,411.8,2013,"2013-01"
2013-01-27,137.77,1011.18,56.24,2206.4,324.52,2558.7,452.83,118.43,434.14,196.09,163.5,165.27,437.22,573.73,394.53,166.07,87.14,181.2,183.09,14.63,163.85,75.36,15.57,521.57,2699.41,75.24,134.52,411.8,2013,"2013-01"
2013-01-28,137.77,1011.18,56.24,2206.4,324.52,2558.7,452.83,118.43,434.14,196.09,163.5,165.27,437.22,573.73,394.53,166.07,87.14,181.2,183.09,14.63,163.85,75.36,15.57,521.57,2699.41,75.24,134.52,411.8,2013,"2013-01"
2013-01-29,137.77,1011.18,56.24,2206.4,324.52,2558.7,452.83,118.43,434.14,196.09,163.5,165.27,437.22,573.73,394.53,166.07,87.14,181.2,183.09,14.63,163.85,75.36,15.57,521.57,2699.41,75.24,134.52,411.8,2013,"2013-01"
2013-01-30,137.77,1011.18,56.24,2206.4,324.52,2558.7,452.83,118.43,434.14,196.09,163.5,165.27,437.22,573.73,394.53,166.07,87.14,181.2,183.09,14.63,163.85,75.36,15.57,521.57,2699.41,75.24,134.52,411.8,2013,"2013-01"
2013-01-31,137.77,1011.18,56.24,2206.4,324.52,2558.7,452.83,118.43,434.14,196.09,163.5,165.27,437.22,573.73,394.53,166.07,87.14,181.2,183.09,14.63,163.85,75.36,15.57,521.57,2699.41,75.24,134.52,411.8,2013,"2013-01"
2013-02-01,119.9,893.7,44.13,2425.72,359.51,2117.71,370.2,101.21,357.74,192.38,207.25,130.31,402.39,600.25,361.04,143.54,97.14,192.19,154.02,13.95,160.96,62.21,18.05,460.73,2927.28,72.37,116.34,400.82,2013,"2013-02"
2013-02-02,119.9,893.7,44.13,2425.72,359.51,2117.71,370.2,101.21,357.74,192.38,207.25,130.31,402.39,600.25,361.04,143.54,97.14,192.19,154.02,13.95,160.96,62.21,18.05,460.73,2927.28,72.37,116.34,400.82,2013,"2013-02"
2013-02-03,119.9,893.7,44.13,2425.72,359.51,2117.71,370.2,101.21,357.74,192.38,207.25,130.31,402.39,600.25,361.04,143.54,97.14,192.19,154.02,13.95,160.96,62.21,18.05,460.73,2927.28,72.37,116.34,400.82,2013,"2013-02"
2013-02-04,119.9,893.7,44.13,2425.72,359.51,2117.71,370.2,101.21,357.74,192.38,207.25,130.31,402.39,600.25,361.04,143.54,97.14,192.19,154.02,13.95,160.96,62.21,18.05,460.73,2927.28,72.37,116.34,400.82,2013,"2013-02"
2013-02-05,119.9,893.7,44.13,2425.72,359.51,2117.71,370.2,101.21,357.74,192.38,207.25,130.31,402.39,600.25,361.04,143.54,97.14,192.19,154.02,13.95,160.96,62.21,18.05,460.73,2927.28,72.37,116.34,400.82,2013,"2013-02"
2013-02-06,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-07,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-08,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-09,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-10,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-11,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-12,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-13,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-14,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-15,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-16,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-17,118.62,879.28,43.43,2385.32,355.26,2075.43,365.91,100.49,356.83,191.1,205.3,129.42,399.6,597.03,357.4,142.85,96.55,190.07,153.22,13.84,159.82,61.38,17.99,455.38,2891.82,71.45,113.9,397.65,2013,"2013-02"
2013-02-18,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-19,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-20,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-21,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-22,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-23,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-24,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-25,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-26,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-27,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-02-28,117.4,865.58,42.77,2346.95,351.28,2035.3,361.83,99.83,356.04,189.9,203.42,128.58,396.95,594.05,353.92,142.22,95.99,188.06,152.46,13.74,158.72,60.59,17.93,450.22,2858.09,70.57,111.57,394.62,2013,"2013-02"
2013-03-01,138.83,927.53,46.36,2682.56,388.2,2142.85,373.44,98.61,371.14,193.94,208.75,131.31,412.37,612,360.17,136.32,98.08,176.08,164.87,14.35,152.06,56.73,14.99,432.97,2282.94,73.91,117.36,385.9,2013,"2013-03"
2013-03-02,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-03,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-04,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-05,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-06,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-07,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-08,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-09,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-10,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-11,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-12,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-13,142.64,885.23,46.17,2431.63,381.5,2060.77,372.23,98.12,365.99,192.76,210.43,132.27,411.37,621.76,361.72,141.21,98.45,178.03,160.63,14.21,151.68,56.14,14.98,427.47,2218.3,72.39,119.91,384.36,2013,"2013-03"
2013-03-14,141.06,872.51,45.46,2314.44,377.54,2021.21,368.05,97.57,365.02,191.57,208.76,131.55,408.75,619.05,358.51,140.64,97.86,175.98,159.65,14.09,150.55,55.44,14.92,422.71,2191.27,71.38,118.3,381.34,2013,"2013-03"
2013-03-15,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-16,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-17,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-18,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-19,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-20,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-21,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-22,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-23,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-24,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-25,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-26,145.06,991.03,49.48,2872.53,407.53,2325.73,391.63,101.6,375.23,199.28,216.99,135.04,424.23,625.88,375.33,139.04,100.59,184.2,168.39,14.82,156.53,59.87,15.2,454.03,2399.47,77.87,127.86,398.63,2013,"2013-03"
2013-03-27,143.38,973.93,48.64,2821.29,402.27,2276.43,386.74,100.76,373.99,197.83,214.79,134.03,421.06,621.97,371.29,138.28,99.91,182.03,167.45,14.7,155.34,59.04,15.14,448.42,2368.04,76.8,125.05,395.22,2013,"2013-03"
2013-03-28,143.38,973.93,48.64,2821.29,402.27,2276.43,386.74,100.76,373.99,197.83,214.79,134.03,421.06,621.97,371.29,138.28,99.91,182.03,167.45,14.7,155.34,59.04,15.14,448.42,2368.04,76.8,125.05,395.22,2013,"2013-03"
2013-03-29,143.38,973.93,48.64,2821.29,402.27,2276.43,386.74,100.76,373.99,197.83,214.79,134.03,421.06,621.97,371.29,138.28,99.91,182.03,167.45,14.7,155.34,59.04,15.14,448.42,2368.04,76.8,125.05,395.22,2013,"2013-03"
2013-03-30,143.38,973.93,48.64,2821.29,402.27,2276.43,386.74,100.76,373.99,197.83,214.79,134.03,421.06,621.97,371.29,138.28,99.91,182.03,167.45,14.7,155.34,59.04,15.14,448.42,2368.04,76.8,125.05,395.22,2013,"2013-03"
2013-03-31,143.38,973.93,48.64,2821.29,402.27,2276.43,386.74,100.76,373.99,197.83,214.79,134.03,421.06,621.97,371.29,138.28,99.91,182.03,167.45,14.7,155.34,59.04,15.14,448.42,2368.04,76.8,125.05,395.22,2013,"2013-03"
2013-04-01,193.65,1153.78,62.88,3048.88,437.53,2982.24,513.67,143.24,483.39,258.06,224.76,194.81,496.11,708.22,405.26,169.53,101.82,184.01,177.28,17.87,196.31,83.75,12.29,640.77,3015.08,83.35,165.76,474.78,2013,"2013-04"
2013-04-02,193.65,1153.78,62.88,3048.88,437.53,2982.24,513.67,143.24,483.39,258.06,224.76,194.81,496.11,708.22,405.26,169.53,101.82,184.01,177.28,17.87,196.31,83.75,12.29,640.77,3015.08,83.35,165.76,474.78,2013,"2013-04"
2013-04-03,193.65,1153.78,62.88,3048.88,437.53,2982.24,513.67,143.24,483.39,258.06,224.76,194.81,496.11,708.22,405.26,169.53,101.82,184.01,177.28,17.87,196.31,83.75,12.29,640.77,3015.08,83.35,165.76,474.78,2013,"2013-04"
2013-04-04,193.65,1153.78,62.88,3048.88,437.53,2982.24,513.67,143.24,483.39,258.06,224.76,194.81,496.11,708.22,405.26,169.53,101.82,184.01,177.28,17.87,196.31,83.75,12.29,640.77,3015.08,83.35,165.76,474.78,2013,"2013-04"
2013-04-05,193.65,1153.78,62.88,3048.88,437.53,2982.24,513.67,143.24,483.39,258.06,224.76,194.81,496.11,708.22,405.26,169.53,101.82,184.01,177.28,17.87,196.31,83.75,12.29,640.77,3015.08,83.35,165.76,474.78,2013,"2013-04"
2013-04-06,193.65,1153.78,62.88,3048.88,437.53,2982.24,513.67,143.24,483.39,258.06,224.76,194.81,496.11,708.22,405.26,169.53,101.82,184.01,177.28,17.87,196.31,83.75,12.29,640.77,3015.08,83.35,165.76,474.78,2013,"2013-04"
2013-04-07,193.65,1153.78,62.88,3048.88,437.53,2982.24,513.67,143.24,483.39,258.06,224.76,194.81,496.11,708.22,405.26,169.53,101.82,184.01,177.28,17.87,196.31,83.75,12.29,640.77,3015.08,83.35,165.76,474.78,2013,"2013-04"
2013-04-08,191.49,1134.52,61.85,2996.25,432.12,2920.91,507.48,142.13,481.99,256.28,222.56,193.42,492.53,704.14,401.04,168.67,101.16,181.91,176.33,17.73,194.88,82.62,12.24,633.14,2977.11,82.25,162.2,470.88,2013,"2013-04"
2013-04-09,191.49,1134.52,61.85,2996.25,432.12,2920.91,507.48,142.13,481.99,256.28,222.56,193.42,492.53,704.14,401.04,168.67,101.16,181.91,176.33,17.73,194.88,82.62,12.24,633.14,2977.11,82.25,162.2,470.88,2013,"2013-04"
2013-04-10,191.49,1134.52,61.85,2996.25,432.12,2920.91,507.48,142.13,481.99,256.28,222.56,193.42,492.53,704.14,401.04,168.67,101.16,181.91,176.33,17.73,194.88,82.62,12.24,633.14,2977.11,82.25,162.2,470.88,2013,"2013-04"
2013-04-11,191.49,1134.52,61.85,2996.25,432.12,2920.91,507.48,142.13,481.99,256.28,222.56,193.42,492.53,704.14,401.04,168.67,101.16,181.91,176.33,17.73,194.88,82.62,12.24,633.14,2977.11,82.25,162.2,470.88,2013,"2013-04"
2013-04-12,191.49,1134.52,61.85,2996.25,432.12,2920.91,507.48,142.13,481.99,256.28,222.56,193.42,492.53,704.14,401.04,168.67,101.16,181.91,176.33,17.73,194.88,82.62,12.24,633.14,2977.11,82.25,162.2,470.88,2013,"2013-04"
2013-04-13,191.49,1134.52,61.85,2996.25,432.12,2920.91,507.48,142.13,481.99,256.28,222.56,193.42,492.53,704.14,401.04,168.67,101.16,181.91,176.33,17.73,194.88,82.62,12.24,633.14,2977.11,82.25,162.2,470.88,2013,"2013-04"
2013-04-14,191.49,1134.52,61.85,2996.25,432.12,2920.91,507.48,142.13,481.99,256.28,222.56,193.42,492.53,704.14,401.04,168.67,101.16,181.91,176.33,17.73,194.88,82.62,12.24,633.14,2977.11,82.25,162.2,470.88,2013,"2013-04"
